2.109773999999999887e+02	2.110393859019001468e+02	1.575888558392398135e-25	1.215083157054532066e-25	1.857058726765834035e-25	2.199289106152675710e-26
2.111715000000000089e+02	2.112334721727901581e+02	2.511228698614485068e-25	2.192359908905672610e-25	3.360306286134680843e-25	3.929083235776167336e-26
2.114410000000000025e+02	2.115030252573160112e+02	7.008082162128786268e-26	5.512435458669450324e-26	9.187713594920663770e-26	1.113257424274833197e-26
2.121390000000000100e+02	2.122011908457295419e+02	5.019423065944655017e-24	3.548623624911056988e-24	5.795884321695891078e-24	7.305484553723967525e-25
2.124806000000000097e+02	2.125428090969704442e+02	2.973275186839980820e-25	2.468988082671728048e-25	4.159224356834697281e-25	6.001751265447421803e-26
2.125626000000000033e+02	2.126248478221583582e+02	7.569834507187042936e-26	5.546434095289556454e-26	8.793947624845655146e-26	1.079452224521841885e-26
2.128410000000000082e+02	2.129033191462044385e+02	2.571423575314362782e-25	1.951732457795410644e-25	3.566477118960584721e-25	5.274739273526970777e-26
2.129953999999999894e+02	2.130577214612814316e+02	5.218470488488161349e-25	4.153624843553305613e-25	6.435885813718050064e-25	7.013538787808456284e-26
2.147784000000000049e+02	2.148410128022770209e+02	1.624626051001632805e-23	1.216502671642603716e-23	2.102794507860943805e-23	2.861163479058947186e-24
2.151921000000000106e+02	2.152547813728270967e+02	1.213201164145107479e-25	8.915546626753056427e-26	1.707603363122448105e-25	2.738899228721483762e-26
2.152222999999999900e+02	2.152850474699585845e+02	5.654311087127983692e-25	4.525605287837230544e-25	7.038932448317813335e-25	7.240817171803254915e-26
2.157828000000000088e+02	2.158456312427772446e+02	1.267444552911415959e-23	9.166542500380705694e-24	1.797051798077386938e-23	2.926202618350109294e-24
2.158306000000000040e+02	2.158934156317360475e+02	3.625994442693198064e-23	2.671175652640817711e-23	4.547923176835560787e-23	5.192253634900488542e-24
2.161038000000000068e+02	2.161667061103072456e+02	1.592009910331199845e-24	1.141693117165007296e-24	2.087114944435213020e-24	3.431569498310081958e-25
2.166153999999999940e+02	2.166783599306532153e+02	9.612992877657656269e-26	7.910892429301638901e-26	1.146187787524142713e-25	1.153914470620850931e-26
2.173540999999999883e+02	2.174172300235754562e+02	1.947916207494956527e-26	8.886463805088960178e-28	4.067221779644578046e-26	1.178791173796866971e-26
2.174484999999999957e+02	2.175115725539840525e+02	2.789730069340689554e-24	6.674264135930415814e-25	5.636971822066801815e-24	1.466588678952312946e-24
2.182381000000000029e+02	2.183013625575755441e+02	1.576442466411525340e-24	1.216568447831903146e-24	1.759526146513874360e-24	1.568432836750820544e-25
2.183905000000000030e+02	2.184538366267487390e+02	5.370189312915457117e-25	3.889453414383643447e-25	7.926011387799228483e-25	1.226400628618935983e-25
2.190228999999999928e+02	2.190863292617514730e+02	1.553543493924936274e-23	1.205791327699432087e-23	1.804514183031323407e-23	1.850635377347048448e-24
2.191192000000000064e+02	2.191826642662668974e+02	2.911906498745094822e-25	5.887066785584726653e-26	4.570934617854521358e-25	1.308899791200916010e-25
2.197353999999999985e+02	2.197989812786844084e+02	2.367866988609765673e-23	2.067786283373749604e-23	2.693008265652388539e-23	2.230613088621705083e-24
2.200682999999999936e+02	2.201319343069390015e+02	9.861024144651180150e-25	7.919611098257887389e-25	1.107478080918250809e-24	9.529026332486076724e-26
2.201560000000000059e+02	2.202196319078021816e+02	1.609481239040632349e-24	1.224244931633030732e-24	2.485517868795594577e-24	3.550528227230129749e-25
2.212154999999999916e+02	2.212793304430319949e+02	2.973750894184352315e-24	1.906043772629337783e-24	4.045447974367983731e-24	6.464906954555097957e-25
2.221946000000000083e+02	2.222585661116553695e+02	6.604691670209483178e-24	4.728090778502528525e-24	1.040430656926678620e-23	1.536065910949044029e-24
2.230962000000000103e+02	2.231604016795214989e+02	2.643648129519929718e-24	1.080240279358216248e-25	4.546629947154058822e-24	1.600992061539898694e-24
2.244527999999999963e+02	2.245171866233374658e+02	3.504403205164940275e-24	2.741176741868912047e-24	5.240135571830558355e-24	7.404567196578211243e-25
2.251490000000000009e+02	2.252135491883439329e+02	9.981804764325338623e-26	5.902700918794287580e-26	1.449538265147499099e-25	2.725766526004897695e-26
2.253572000000000060e+02	2.254218197780803052e+02	3.690750147356977404e-25	2.353289077737221891e-25	4.797240573848476362e-25	9.174164549808688594e-26
2.254799999999999898e+02	2.255446076856238449e+02	2.996792619085185173e-25	1.875915079915925778e-25	4.393605970523629098e-25	7.405287973236462016e-26
2.258151000000000010e+02	2.258797787738786838e+02	1.565179798849369140e-24	9.849972259108187765e-25	2.688470360280389500e-24	4.570400863468897919e-25
2.259567000000000121e+02	2.260214304656098534e+02	4.340769447035318031e-25	3.553533735149175004e-25	6.046403849512830227e-25	6.497473859689652888e-26
2.261431000000000040e+02	2.262078877579898517e+02	1.217507386234974540e-23	9.611536945061769479e-24	1.410202442111357395e-23	1.607858121814743257e-24
2.266353000000000009e+02	2.267001078417131907e+02	3.520785048955592135e-25	2.113082750457496268e-25	6.017555149400115607e-25	1.130573566519239793e-25
2.267560000000000002e+02	2.268208300929847780e+02	7.302761466139939908e-25	4.289828313601694554e-25	1.167588933942530918e-24	2.056918725341360075e-25
2.271956999999999880e+02	2.272606844271049056e+02	6.658611106589222783e-24	5.048566812056375079e-24	8.456348047888393436e-24	1.189987637093633737e-24
2.274665999999999997e+02	2.275315785496592866e+02	1.284414673510757605e-25	7.026526804486812068e-26	1.779942596203276582e-25	3.727684887156563051e-26
2.287324999999999875e+02	2.287977172599773894e+02	1.628924223766290547e-24	8.295842135131153155e-25	2.872520847987051771e-24	5.545739543501506763e-25
2.288397999999999968e+02	2.289050633579394685e+02	1.549482286422124763e-25	7.313916434137727180e-26	2.452016412748430402e-25	5.552610819003256243e-26
2.289984000000000037e+02	2.290636636459933868e+02	9.291841252249213509e-23	7.444999695169608114e-23	1.115611415225927451e-22	1.116693222124930975e-23
2.293119000000000085e+02	2.293772993929317181e+02	3.445290350250990816e-24	2.604922203074025731e-24	5.500981525722695769e-24	8.387150020307903856e-25
2.300777999999999963e+02	2.301432737403543456e+02	3.302947465018881515e-23	2.436399720340652284e-23	4.190380125749217829e-23	4.776012503594659188e-24
2.302944999999999993e+02	2.303600657520588584e+02	9.582783205973401759e-25	5.950701411750311278e-25	1.432753432672265091e-24	2.931058147865357191e-25
2.307358000000000118e+02	2.308014347967626634e+02	2.098067397197812287e-23	1.929858379667874089e-23	2.560727490380068533e-23	1.975169708540835006e-24
2.312343999999999937e+02	2.313001100068132700e+02	1.041223224294610916e-23	7.332073905535831156e-24	1.341969167687820111e-23	1.724606193019086530e-24
2.313983000000000061e+02	2.314640407607109580e+02	4.472666716061686802e-23	8.207435199036288700e-24	9.333540462353766483e-23	2.881048803796147172e-23
2.317164999999999964e+02	2.317822902129997829e+02	3.409541753336151591e-23	3.014725192015879582e-23	3.750658979608543342e-23	2.584811588116776194e-24
2.320033999999999992e+02	2.320693017882557569e+02	4.757835464018509611e-22	3.592805879597243878e-22	5.941670467695199489e-22	6.313611565188872192e-23
2.321382999999999868e+02	2.322042337620422927e+02	1.355381294561406198e-23	2.987412989994879271e-24	2.639248892690128939e-23	7.185933719267295920e-24
2.324654999999999916e+02	2.325314659758257108e+02	5.450152838054586760e-25	3.926483790703243460e-25	6.701097037837329272e-25	9.514839987171626215e-26
2.325800999999999874e+02	2.326461337925545365e+02	5.220782572525395922e-23	3.972757698719811503e-23	6.359470080884482258e-23	7.398263766998564757e-24
2.329970999999999890e+02	2.330631427389042187e+02	1.115548905227174497e-23	9.315309902186998171e-24	1.417464252373876610e-23	1.180390110574372690e-24
2.345543000000000120e+02	2.346207195639451015e+02	1.396783217649944428e-22	1.120135976885085413e-22	1.600786749624313093e-22	1.355829325979171439e-23
2.346630999999999858e+02	2.347294900780499631e+02	1.637921407267248076e-25	1.023400465323584383e-25	2.443889896193317252e-25	4.229783818928587806e-26
2.347513999999999896e+02	2.348178583873337857e+02	1.388007892011701966e-23	6.862454116520087469e-24	2.006285136067194706e-23	4.963664949452446878e-24
2.348736000000000104e+02	2.349400365286322483e+02	2.452814860051026936e-24	8.550817855458300123e-26	5.023486061611933382e-24	1.362778596305425796e-24
2.419312999999999931e+02	2.419991773485502335e+02	5.221077489991439326e-25	1.843421592162316746e-25	1.045080024163605706e-24	3.187646096070074701e-25
2.476876000000000033e+02	2.477566608706927127e+02	3.100730313626478633e-24	2.649169260316624097e-24	3.869799391926829656e-24	3.408769041467065606e-25
2.540021999999999878e+02	2.540726058973901331e+02	2.680492681208464205e-25	1.467550802554500806e-25	3.783592467494765741e-25	8.582040096357566595e-26
2.553378999999999905e+02	2.554085620453516583e+02	5.795765192672471335e-25	4.154006665998377202e-25	1.101637928891120554e-24	1.894373552835941236e-25
2.561424000000000092e+02	2.562132389424601229e+02	4.266936145366682607e-25	3.021501285780732037e-25	5.691273000042993084e-25	7.585050335962748861e-26
2.635240000000000009e+02	2.635964215959374428e+02	2.523608097311657963e-36	9.383042689618328884e-37	5.848899444125068612e-36	1.575324966045470112e-36
2.696487999999999943e+02	2.697225577792306694e+02	1.280577155776517095e-24	1.033247727095044137e-24	2.662925095646671283e-24	5.367998034624105053e-25
2.746741999999999848e+02	2.747490708268574622e+02	5.139428434578203868e-24	3.652599010931206553e-24	7.452375797999730857e-24	1.202408392635711616e-24
2.788779999999999859e+02	2.789537485867341502e+02	7.356976434887117671e-37	7.817842175380241279e-39	1.341703682087427153e-36	4.326048138381458883e-37
2.798473000000000184e+02	2.799232589625481182e+02	1.339894032167237925e-36	5.121187864956370866e-37	2.397245557056693057e-36	5.799304558958596327e-37
2.798650999999999840e+02	2.799410788986187413e+02	1.720931149199739935e-23	1.239500063928246478e-23	2.516654390901166980e-23	3.696321584794772407e-24
2.805079000000000065e+02	2.805840245113385549e+02	3.400116636896599599e-24	2.638202848779594553e-24	4.046935615249517022e-24	4.296356213970040097e-25
2.821290999999999940e+02	2.822056144361276893e+02	1.882367923192698376e-23	1.198414261048741685e-23	2.516466590435067167e-23	4.156970840646675359e-24
2.834547000000000025e+02	2.835315443612416857e+02	1.933502269007002823e-24	1.103596083394667390e-24	3.664393879656496749e-24	7.171274562971897757e-25
2.865498000000000047e+02	2.866272965630122371e+02	5.216234312241043920e-24	3.433544770409365864e-24	7.687728266507050920e-24	1.385854927801852410e-24
2.907456999999999994e+02	2.908241679905218575e+02	5.712176725153662514e-24	4.167392324770811414e-24	8.918571941987781581e-24	1.692488531161261638e-24
2.914006999999999721e+02	2.914793051838226461e+02	2.157219568642644636e-24	1.383668329785484651e-24	2.505384670213929823e-24	3.545388337551902446e-25
2.943912000000000262e+02	2.944704581660298004e+02	1.356772257741980793e-22	1.100348880801692534e-22	1.846567599026658210e-22	2.111326069114411042e-23
2.981646000000000072e+02	2.982446873653848343e+02	1.029746415290544320e-22	7.551822769300764596e-23	1.365390988265884460e-22	1.836040012484182716e-23
2.984130999999999858e+02	2.984932214741054963e+02	1.312860318241274823e-22	1.128901119933570984e-22	1.441837440711151405e-22	1.231907434103231816e-23
2.991118000000000166e+02	2.991920633998660151e+02	4.348157435671437562e-25	2.781458883720788457e-25	6.372781775175153784e-25	9.438239854302993033e-26
2.992592000000000212e+02	2.993395632172536125e+02	4.185318451668080432e-23	3.276941153341818628e-23	4.822794990573132408e-23	4.439033847832647428e-24
2.994452999999999747e+02	2.995257014675747200e+02	1.308538144591472400e-22	1.069873267081124025e-22	1.591290664967192864e-22	1.870053777450452862e-23
3.002484999999999786e+02	3.003291016726341809e+02	1.581618110608807250e-21	1.293737082758716256e-21	1.870408473988117591e-21	1.853884564466686228e-22
3.003620999999999981e+02	3.004426789198818710e+02	8.341486797911378709e-22	4.356215706156760298e-22	1.215393003846829708e-21	2.212233723082085524e-22
3.012001000000000204e+02	3.012808372092681566e+02	3.584049315190720199e-22	3.451993206843561562e-22	5.784210352704904272e-22	7.761615223943927796e-23
3.019143000000000256e+02	3.019952710313500006e+02	9.305998597464857026e-23	8.067002107207281716e-23	1.177893348225347621e-22	1.140371953115188184e-23
3.031866999999999734e+02	3.032679541461143344e+02	7.165257416812461108e-23	6.396528286474959647e-23	8.229715173394558898e-23	5.917378848087613555e-24
3.037932999999999879e+02	3.038746182087223247e+02	4.046194507906143826e-22	3.788183890791568048e-22	4.816595246323709453e-22	3.009247953494458815e-23
3.045006999999999948e+02	3.045821882547518840e+02	3.338947039758095028e-23	2.976402770955970741e-23	4.349517140492501359e-23	4.562821727398344583e-24
3.050815999999999804e+02	3.051632244772756621e+02	2.513208111089339163e-21	2.154808342319776924e-21	2.886238771588836703e-21	2.608004930400789169e-22
3.054313000000000216e+02	3.055129899132117544e+02	3.037590177373308053e-22	2.627850920514293036e-22	3.222539298441018392e-22	1.890643878576825023e-23
3.057638999999999783e+02	3.058456994960459951e+02	3.586266798211389436e-22	2.052880158934939405e-22	5.203786251755423509e-22	9.449628159321063269e-23
3.064619000000000142e+02	3.065438350003855135e+02	2.130635496969324761e-22	1.747812448250264633e-22	2.583150219041315607e-22	2.223503654978901729e-23
3.080751999999999953e+02	3.081575881946833988e+02	1.025421426606667849e-22	9.193328253341750904e-23	1.258443417962328416e-22	8.556155125546049147e-24
3.097117000000000075e+02	3.097943915385814080e+02	2.471378463000408654e-23	2.101062927320856633e-23	2.969067260111897657e-23	2.466284593676280248e-24
3.099110000000000014e+02	3.099937634260817276e+02	3.051880796555495881e-23	2.566310735082218850e-23	3.422921943278175999e-23	2.366381384219541776e-24
3.101557000000000244e+02	3.102385076093212888e+02	8.917189541416391014e-22	7.930863814617449511e-22	1.071988062294653262e-21	9.592903312415480158e-23
3.101877999999999815e+02	3.102705911058745869e+02	1.712101667341668716e-22	1.271321850963521771e-22	2.036297274716894606e-22	2.174729227302711322e-23
3.105459999999999923e+02	3.106289366198404309e+02	2.507040861948882008e-23	1.786698479355741719e-23	3.666885774280472851e-23	5.746394482017569624e-24
3.107714000000000283e+02	3.108543813301315595e+02	2.483106911709425640e-24	2.105419315775759286e-24	2.661017502516309147e-24	1.555448433532400670e-25
3.114123999999999910e+02	3.114955447258341223e+02	2.161062907154359409e-23	1.621057735386816312e-23	3.171346944069630156e-23	4.396066969127633520e-24
3.129304999999999950e+02	3.130139857517297628e+02	6.149901057920929906e-24	4.226704286886245667e-24	8.541915840705679267e-24	1.429472801419639468e-24
3.134103999999999814e+02	3.134939506902900348e+02	5.402472490131997513e-22	4.373630924666560055e-22	6.422002212194664564e-22	6.389419428792888694e-23
3.145111999999999739e+02	3.145950203365410403e+02	1.835666767374636081e-25	1.108561330825376937e-25	2.706633477261853063e-25	4.169478019238853422e-26
3.145704999999999814e+02	3.146543357323320151e+02	1.116450358977997326e-23	9.988942261059813080e-24	1.249795932506659203e-23	8.641868383503076558e-25
3.159520999999999731e+02	3.160361961106480067e+02	1.213371601735694398e-24	1.020069571074872997e-24	1.447004414790650223e-24	1.197567292126952754e-25
3.165507000000000062e+02	3.166349875776651857e+02	3.734529965296781257e-25	2.247686068133137304e-25	5.592953691978888264e-25	1.158038817521144644e-25
3.184366999999999734e+02	3.185213729866781023e+02	5.171525119712977876e-24	4.139820265180955001e-24	6.205427052874455430e-24	7.098937355484281221e-25
3.195570999999999913e+02	3.196420322905575517e+02	1.077390569177342221e-23	9.509612994641593096e-24	1.305860527661187451e-23	1.141225786035891265e-24
3.197114000000000260e+02	3.197963783951237247e+02	1.052484507218400601e-23	9.513130654660294892e-24	1.467880201673595577e-23	1.504122733673093923e-24
3.200421999999999798e+02	3.201273150482592769e+02	1.963883699647342182e-24	1.481790692167464958e-24	2.927406444728058747e-24	4.043146747956549055e-25
3.221650999999999954e+02	3.222507117333103110e+02	1.620810354566435871e-23	1.125825347450598966e-23	2.683924292377276718e-23	4.232598345242753877e-24
3.225018999999999778e+02	3.225875515098958886e+02	3.162134351683521117e-23	2.653027970063933603e-23	4.828371964456276709e-23	6.121094268317131514e-24
3.226983000000000175e+02	3.227840316204816986e+02	4.753482433618184292e-24	1.897484445236528847e-24	6.299221742546889448e-24	1.184340931481716518e-24
3.232934000000000196e+02	3.233791773007712322e+02	7.845549162667980771e-22	6.410270864085064579e-22	8.657880236903788184e-22	8.291881347800463843e-23
3.234648000000000252e+02	3.235506481681977675e+02	1.699863764710898585e-23	1.143072274048545102e-23	2.380205591752289390e-23	4.274239365144370474e-24
3.235754000000000019e+02	3.236612568501445253e+02	8.683052139168964253e-25	7.812058862969548176e-25	1.046218703286531434e-24	8.364245195243711422e-26
3.243054999999999950e+02	3.243915103350638560e+02	4.830341797209137329e-23	3.246318765802032139e-23	7.324322639587246676e-23	1.225503308138064129e-23
3.248457999999999970e+02	3.249319456774824744e+02	9.649427464382779969e-24	5.596491438847435819e-24	1.108554863501320069e-23	1.860532598390201603e-24
3.249434999999999718e+02	3.250296606452633910e+02	1.464037217864581842e-24	1.094571059254649374e-24	1.940968662928948401e-24	2.389623259533127415e-25
3.250742999999999938e+02	3.251605356653146828e+02	2.457428282597445186e-23	1.976605104142937964e-23	3.005338602759659562e-23	3.870505712696984616e-24
3.271114000000000033e+02	3.271980728899214910e+02	5.901578393029180544e-24	4.227252795882529086e-24	8.845797101966304092e-24	1.271962985026445436e-24
3.282694999999999936e+02	3.283565028411240974e+02	5.024953227157119408e-24	3.743415059018170185e-24	6.323428162379852162e-24	9.192717082558899055e-25
3.286945000000000050e+02	3.287815524027497531e+02	6.675656921476434286e-24	5.250600087653301062e-24	7.977924630513289217e-24	8.908183089796453934e-25
3.310201000000000136e+02	3.311077064624611808e+02	8.408350869890149243e-25	6.891082605696635000e-25	1.077927745011709639e-24	1.274015332724658059e-25
3.315663000000000125e+02	3.316540288344899068e+02	5.216710031667065813e-23	4.036201467912437819e-23	7.999234770235657236e-23	1.009117201370601599e-23
3.320258999999999787e+02	3.321137153426105328e+02	3.312758181565970334e-23	2.598322054431498162e-23	5.239405314210305334e-23	6.250638977662524229e-24
3.322309999999999945e+02	3.323188494060771632e+02	1.036291837546993156e-22	8.990721205830931090e-23	1.195434099332630000e-22	8.841127819009370386e-24
3.337008999999999901e+02	3.337891646258798346e+02	7.795156419851283107e-26	4.450386469471951695e-26	1.127596669591328353e-25	2.297152760156926519e-26
3.351053999999999746e+02	3.351939918440245378e+02	1.180779859065990374e-25	7.815026332117157037e-26	1.705548429651671914e-25	3.113453660303162746e-26
3.361553999999999860e+02	3.362442317078592282e+02	6.666378797805386580e-23	5.198609398595149795e-23	8.164741728182141822e-23	8.203812997118709242e-24
3.362803999999999860e+02	3.363692125431281283e+02	1.401791823667282297e-24	1.044865321567852781e-24	1.831037542327894165e-24	2.754964052299588917e-25
3.365765000000000100e+02	3.366653634321359618e+02	7.043337074779956058e-23	6.363239921525367565e-23	8.480133904494797453e-23	7.555409428248535366e-24
3.366166000000000054e+02	3.367055041046223209e+02	3.878072113289984668e-23	2.044777840184585815e-23	6.030372722542800854e-23	1.244772286766725293e-23
3.367885999999999740e+02	3.368775337840608017e+02	1.921434005624994006e-24	1.198364696001387626e-24	2.716860099348878057e-24	5.894199098671617144e-25
3.369562999999999988e+02	3.370452633564387952e+02	1.088431649768972080e-21	8.704698064590978480e-22	1.336445342021326889e-21	1.776081608327208271e-22
3.371986999999999739e+02	3.372877851875823012e+02	5.142435265659527500e-23	4.083312177571079770e-23	5.595020366725521535e-23	3.892359206530559515e-24
3.374216999999999871e+02	3.375108337011359936e+02	6.282184286434494981e-23	4.924832348432315368e-23	7.513160320249398051e-23	8.198285290789366797e-24
3.380568999999999846e+02	3.381461875961041414e+02	4.462005608851830925e-22	3.579073731272356491e-22	6.566477242208782274e-22	8.647196024474198525e-23
3.380878999999999905e+02	3.381771895015256746e+02	3.090051239094555255e-23	2.621984679797486355e-23	3.757969254019090632e-23	3.371959302466588090e-24
3.391043000000000234e+02	3.391937862332429745e+02	6.006858358819056679e-22	4.566286346077761751e-22	7.512846252782899352e-22	9.756710591913607239e-23
3.392982999999999834e+02	3.393878570798706278e+02	1.441225132795613078e-21	1.262401106030810451e-21	1.683339580015907688e-21	1.389128346061236789e-22
3.409574000000000069e+02	3.410473534354457570e+02	1.088180877984285040e-23	9.645389337087288162e-24	1.400471401785085505e-23	1.176798628291458775e-24
3.413475999999999999e+02	3.414375976170717877e+02	5.197276801447365299e-23	3.876592612597082259e-23	7.258183132002642708e-23	1.080222266449161711e-23
3.413935000000000173e+02	3.414835605598447614e+02	2.019630200609637428e-23	1.513483500641728906e-23	2.866397019278662043e-23	4.875894746538644421e-24
3.414764000000000124e+02	3.415664463857226565e+02	4.970943554454002830e-21	3.801095322949849508e-21	5.261466744268496420e-21	5.396758136583831599e-22
3.420736999999999739e+02	3.421638732893535462e+02	6.496530884178034602e-25	5.210362497782334994e-25	8.528953857947643661e-25	1.210246277304508660e-25
3.423706999999999994e+02	3.424609844272733312e+02	3.579448537431752088e-22	2.910980794694679594e-22	4.547361766033695799e-22	5.126382906276317601e-23
3.433555999999999813e+02	3.434461075341143896e+02	4.964829884769989152e-22	4.464395146048252156e-22	5.919928466465513450e-22	4.289153669545581478e-23
3.437277000000000271e+02	3.438183021477378816e+02	3.221393913368991325e-22	2.435221709217735311e-22	4.171737217594057568e-22	6.173734539054443978e-23
3.446259000000000015e+02	3.447166444811288670e+02	4.348448626047878378e-22	3.613257742786180481e-22	5.372582380485730600e-22	5.262819746432616109e-23
3.452889000000000124e+02	3.453797899997519494e+02	4.010848754565905865e-22	3.341650228776624449e-22	4.866886062889078617e-22	4.324695918514529742e-23
3.458460000000000036e+02	3.459370082131356980e+02	8.234484241311445493e-22	7.038547267330316066e-22	1.023137413057012807e-21	1.033386968127904557e-22
3.461652000000000271e+02	3.462563328135993856e+02	1.962845821001744068e-21	1.580913125179607502e-21	2.143175269350327453e-21	1.697589805986917854e-22
3.467500999999999749e+02	3.468413219958886771e+02	1.084599474558278687e-23	8.590788329155797618e-24	1.361275718756446613e-23	1.775538176009217887e-24
3.469485000000000241e+02	3.470398130109832096e+02	1.222841465140106349e-23	9.961425716344871973e-24	1.988635373141005770e-23	2.804523540647452401e-24
3.472542000000000257e+02	3.473456129618278965e+02	7.041031916572807201e-22	6.053884899141858391e-22	8.167727706288376155e-22	7.504512964066306515e-23
3.483777000000000044e+02	3.484693072032883947e+02	1.492370952911794517e-22	1.135828244378003419e-22	1.817401019782594016e-22	2.059610713210086163e-23
