1.500321572529159653e+02	8.560795288211707105e-07
1.500330581366401077e+02	1.114262243862476062e-06
1.500339590204389708e+02	1.206664478719364672e-06
1.500348599043125546e+02	1.193075914769822018e-06
1.500357607882608875e+02	1.206664478719364672e-06
1.500366616722839979e+02	1.255583308937717042e-06
1.500375626564245977e+02	1.312655277525795089e-06
1.500384635405973199e+02	1.375162671693690114e-06
1.500393644248448766e+02	1.429516927491859673e-06
1.500402654092099510e+02	1.467564906550578512e-06
1.500411662936072901e+02	1.492024321659754909e-06
1.500420672781221469e+02	1.505612885609297140e-06
1.500429681626692968e+02	1.511048311189113905e-06
1.500438691473340782e+02	1.519201449558839371e-06
1.500447700320311526e+02	1.513766023979022817e-06
1.500456710168458869e+02	1.443105491441401904e-06
1.500465720017356830e+02	1.206664478719364672e-06
1.500474729867005408e+02	8.234669753422690599e-07
1.500483739717404035e+02	4.973414405532516010e-07
1.500492749568553563e+02	3.750443650073699877e-07
1.500501759420454562e+02	3.940683545367293545e-07
1.500510769273107030e+02	4.348340463853565236e-07
1.500519779126510684e+02	5.054945789229770666e-07
1.500528788980666377e+02	7.229116021156553019e-07
1.500537798835573824e+02	1.068061126434032181e-06
1.500546808691232741e+02	1.339832405424879975e-06
1.500555819548072805e+02	1.434952353071676861e-06
1.500564829405237504e+02	1.440387778651493627e-06
1.500573840263583349e+02	1.462129480970761535e-06
1.500582850122253831e+02	1.497459747239571674e-06
1.500591860982105459e+02	1.521919162348748071e-06
1.500600870842282859e+02	1.519201449558839371e-06
1.500609881703642543e+02	1.500177460029479951e-06
1.500618891565327147e+02	1.489306608869846420e-06
1.500627902428194886e+02	1.492024321659754909e-06
1.500636913291816938e+02	1.505612885609297140e-06
1.500645924156193587e+02	1.519201449558839371e-06
1.500654935021325116e+02	1.527354587928564836e-06
1.500663945887211810e+02	1.524636875138656771e-06
1.500672956753854237e+02	1.508330598399205417e-06
1.500681967621251829e+02	1.459411768180852835e-06
1.500690978489404870e+02	1.350703256584513929e-06
1.500699989358314497e+02	1.214817617089089926e-06
1.500709000227979573e+02	1.116979956652384974e-06
1.500718012098831196e+02	1.097955967123025131e-06
1.500727022970010012e+02	1.190358201979913529e-06
1.500736033841944845e+02	1.353420969374422417e-06
1.500745045715067363e+02	1.475718044920303554e-06
1.500754056588517074e+02	1.521919162348748071e-06
1.500763068463154184e+02	1.527354587928564836e-06
1.500772080338549870e+02	1.511048311189113905e-06
1.500781091214272180e+02	1.451258629811127793e-06
1.500790103091183596e+02	1.315372990315703578e-06
1.500799114968853587e+02	1.160463361290920155e-06
1.500808126847282153e+02	1.136003946181743970e-06
1.500817137726039050e+02	1.274607298467076674e-06
1.500826149605986188e+02	1.437670065861585138e-06
1.500835161486691618e+02	1.519201449558839371e-06
1.500844173368157044e+02	1.532790013508382025e-06
1.500853185250382467e+02	1.527354587928564836e-06
1.500862198133798699e+02	1.527354587928564836e-06
1.500871210017544399e+02	1.530072300718473537e-06
1.500880221902050096e+02	1.535507726298290302e-06
1.500889233787317494e+02	1.538225439088198790e-06
1.500898246673775986e+02	1.532790013508382025e-06
1.500907258560565083e+02	1.505612885609297140e-06
1.500916271448546411e+02	1.402339799592775211e-06
1.500925283336857774e+02	1.187640489190005252e-06
1.500934296226363074e+02	9.675057532074185285e-07
1.500943308116198409e+02	9.321754869386082834e-07
1.500952321007227681e+02	1.119697669442293039e-06
1.500961333899019792e+02	1.356138682164330906e-06
1.500970346791574741e+02	1.478435757710212678e-06
1.500979359684892529e+02	1.464847193760669812e-06
1.500988371578541205e+02	1.334396979845062998e-06
1.500997384473385523e+02	1.119697669442293039e-06
1.501006397368993532e+02	9.376109125184251546e-07
1.501015411265797752e+02	8.914097950899808496e-07
1.501024424162933997e+02	9.376109125184251546e-07
1.501033437060834217e+02	1.024577721795496576e-06
1.501042449959498697e+02	1.174051925240462810e-06
1.501051462858928858e+02	1.304502139156069624e-06
1.501060476759556082e+02	1.301784426366161135e-06
1.501069489660515615e+02	1.231123893828540857e-06
1.501078503562674200e+02	1.233841606618449134e-06
1.501087516465164526e+02	1.299066713576252859e-06
1.501096530368854758e+02	1.361574107744147883e-06
1.501105543272877583e+02	1.421363789122134419e-06
1.501114557178099744e+02	1.483871183290029020e-06
1.501123571084089008e+02	1.516483736768931094e-06
1.501132583990411433e+02	1.527354587928564836e-06
1.501141597897934048e+02	1.521919162348748071e-06
1.501150611806224902e+02	1.478435757710212678e-06
1.501159625715282004e+02	1.375162671693690114e-06
1.501168639625108199e+02	1.277325011256984950e-06
1.501177653535701779e+02	1.271889585677167761e-06
1.501186667447063314e+02	1.326243841475337532e-06
1.501195681359193657e+02	1.358856394954239394e-06
1.501204696272526746e+02	1.350703256584513929e-06
1.501213710186194135e+02	1.247430170567991788e-06
1.501222724100630899e+02	9.892474555266862249e-07
1.501231739016271263e+02	7.229116021156553019e-07
1.501240752932246494e+02	6.739927718973027202e-07
1.501249766848991669e+02	8.832566567202555958e-07
1.501258781766941865e+02	1.184922776400096764e-06
1.501267796685662574e+02	1.391468948433141257e-06
1.501276810604718435e+02	1.478435757710212678e-06
1.501285825524980169e+02	1.500177460029479951e-06
1.501294840446012415e+02	1.489306608869846420e-06
1.501303854367380666e+02	1.437670065861585138e-06
1.501312869289955927e+02	1.309937564735886813e-06
1.501321884213302837e+02	1.157745648501011667e-06
1.501330899137421397e+02	1.114262243862476062e-06
1.501339914062312459e+02	1.225688468248723880e-06
1.501348928987974887e+02	1.391468948433141257e-06
1.501357943914410384e+02	1.494742034449662974e-06
1.501366959842054598e+02	1.505612885609297140e-06
1.501375974770035668e+02	1.424081501912042696e-06
1.501384989698790946e+02	1.261018734517534019e-06
1.501394004628318442e+02	1.049037136904672549e-06
1.501403020559056358e+02	7.854189962835503264e-07
1.501412035490131700e+02	5.163654300826109148e-07
1.501421051422417463e+02	3.750443650073699877e-07
1.501430066355041504e+02	4.375517591752650651e-07
1.501439082288876534e+02	6.549687823679434063e-07
1.501448098223486625e+02	8.587972416110793049e-07
1.501457113158434709e+02	9.620703276276013396e-07
1.501466129094595203e+02	1.078931977593665923e-06
1.501475145031531042e+02	1.214817617089089926e-06
1.501484160969243078e+02	1.225688468248723880e-06
1.501493176907730742e+02	1.114262243862476062e-06
1.501502192846994319e+02	1.049037136904672549e-06
1.501511208787035230e+02	1.051754849694581249e-06
1.501520224727852053e+02	1.002836019476228668e-06
1.501529240669445926e+02	9.348931997285165602e-07
1.501538256611817417e+02	1.008271445056045433e-06
1.501547273555403592e+02	1.220253042668906903e-06
1.501556289499330319e+02	1.367009533323964860e-06
1.501565305444033527e+02	1.304502139156069624e-06
1.501574322389953693e+02	1.084367403173483112e-06
1.501583338336213842e+02	9.022806462496148037e-07
1.501592355283690381e+02	9.430463380982421317e-07
1.501601371231508040e+02	1.171334212450554109e-06
1.501610388180542657e+02	1.372444958903781414e-06
1.501619405130356881e+02	1.358856394954239394e-06
1.501628421080512226e+02	1.076214264803757434e-06
1.501637438031885097e+02	6.875813358468450569e-07
1.501646454984038144e+02	5.082122917128855551e-07
1.501655471936971651e+02	6.767104846872112087e-07
1.501664488890685618e+02	1.057190275274398015e-06
1.501673505845179477e+02	1.369727246113873137e-06
1.501682522800454933e+02	1.502895172819388651e-06
1.501691539756511418e+02	1.535507726298290302e-06
1.501700556713348931e+02	1.538225439088198790e-06
1.501709574671407665e+02	1.524636875138656771e-06
1.501718591629808657e+02	1.513766023979022817e-06
1.501727608588991529e+02	1.519201449558839371e-06
1.501736626549396192e+02	1.530072300718473537e-06
1.501745643510143680e+02	1.535507726298290302e-06
1.501754661472114094e+02	1.540943151878107491e-06
1.501763678434427334e+02	1.546378577457924256e-06
1.501772696397964353e+02	1.527354587928564836e-06
1.501781713361843629e+02	1.470282619340487001e-06
1.501790731326947252e+02	1.415928363542317442e-06
1.501799749292835031e+02	1.418646076332225719e-06
1.501808767259506396e+02	1.470282619340487001e-06
1.501817785226962769e+02	1.519201449558839371e-06
1.501826803195203581e+02	1.538225439088198790e-06
1.501835821164229117e+02	1.524636875138656771e-06
1.501844839134039375e+02	1.453976342601035858e-06
1.501853857104635210e+02	1.288195862416618904e-06
1.501862875076016621e+02	1.103391392702842320e-06
1.501871893048183608e+02	1.068061126434032181e-06
1.501880911021137308e+02	1.214817617089089926e-06
1.501889929995317345e+02	1.375162671693690114e-06
1.501898947969843334e+02	1.418646076332225719e-06
1.501907965945156320e+02	1.402339799592775211e-06
1.501916984921696780e+02	1.421363789122134419e-06
1.501926003899024522e+02	1.481153470500120955e-06
1.501935021876698499e+02	1.530072300718473537e-06
1.501944040855601941e+02	1.557249428617558422e-06
1.501953058834851049e+02	1.568120279777191952e-06
1.501962077815330190e+02	1.570837992567100653e-06
1.501971096796597749e+02	1.568120279777191952e-06
1.501980115778654294e+02	1.565402566987283887e-06
1.501989134761498974e+02	1.554531715827649722e-06
1.501998153745133209e+02	1.540943151878107491e-06
1.502007172729556999e+02	1.532790013508382025e-06
1.502016191714769775e+02	1.524636875138656771e-06
1.502025210700772391e+02	1.492024321659754909e-06
1.502034229687565414e+02	1.413210650752408742e-06
1.502043248675148561e+02	1.296349000786344158e-06
1.502052268663964583e+02	1.138721658971652671e-06
1.502061287653128829e+02	9.729411787872352938e-07
1.502070306643084336e+02	8.778212311404385128e-07
1.502079326634273286e+02	9.348931997285165602e-07
1.502088345625810746e+02	1.146874797341377924e-06
1.502097365618583069e+02	1.380598097273507303e-06
1.502106385612147506e+02	1.516483736768931094e-06
1.502115404606061020e+02	1.559967141407466699e-06
1.502124424601209682e+02	1.549096290247832956e-06
1.502133444597151595e+02	1.459411768180852835e-06
1.502142464593886473e+02	1.255583308937717042e-06
1.502151483590970145e+02	1.000118306686320179e-06
1.502160503589290954e+02	8.180315497624520828e-07
1.502169523588405582e+02	6.957344742165706284e-07
1.502178543588314028e+02	6.250739416789499266e-07
1.502187564589460180e+02	6.930167614266619281e-07
1.502196584590957116e+02	8.995629334597064211e-07
1.502205604593248154e+02	1.136003946181743970e-06
1.502214624596333863e+02	1.320808415895520767e-06
1.502223645600659552e+02	1.448540917021219092e-06
1.502232665605335455e+02	1.521919162348748071e-06
1.502241685610807167e+02	1.554531715827649722e-06
1.502250706617518858e+02	1.562684854197375187e-06
1.502259726624581901e+02	1.562684854197375187e-06
1.502268747632886061e+02	1.543660864668015767e-06
1.502277768641986313e+02	1.470282619340487001e-06
1.502286788651438769e+02	1.347985543794605440e-06
1.502295809662132910e+02	1.269171872887259696e-06
1.502304830673623997e+02	1.304502139156069624e-06
1.502313851685913164e+02	1.388751235643232556e-06
1.502322872698999277e+02	1.391468948433141257e-06
1.502331893712883755e+02	1.184922776400096764e-06
1.502340914727566030e+02	8.044429858129097461e-07
1.502349935743046956e+02	4.837528766037092642e-07
1.502358956759326247e+02	4.076569184862717972e-07
1.502367977776404189e+02	5.978968137798653590e-07
1.502376998794281349e+02	9.213046357789742234e-07
1.502386020813403888e+02	1.084367403173483112e-06
1.502395041832880054e+02	9.403286253083336432e-07
1.502404062853155438e+02	7.011698997963876054e-07
1.502413084874677338e+02	6.250739416789499266e-07
1.502422105896553148e+02	7.555241555945569525e-07
1.502431127919676044e+02	9.838120299468692479e-07
1.502440148943153133e+02	1.228406181038632157e-06
1.502449170967877592e+02	1.424081501912042696e-06
1.502458192993403259e+02	1.530072300718473537e-06
1.502467215019730702e+02	1.559967141407466699e-06
1.502476236046413192e+02	1.559967141407466699e-06
1.502485258074344188e+02	1.543660864668015767e-06
1.502494280103076960e+02	1.516483736768931094e-06
1.502503302132612362e+02	1.481153470500120955e-06
1.502512324162950677e+02	1.464847193760669812e-06
1.502521346194092189e+02	1.475718044920303554e-06
1.502530369226483629e+02	1.497459747239571674e-06
1.502539391259231252e+02	1.519201449558839371e-06
1.502548413292782357e+02	1.527354587928564836e-06
1.502557435327137796e+02	1.494742034449662974e-06
1.502566458362744299e+02	1.440387778651493627e-06
1.502575480398708407e+02	1.424081501912042696e-06
1.502584503435924148e+02	1.459411768180852835e-06
1.502593525473496925e+02	1.481153470500120955e-06
1.502602548512323324e+02	1.407775225172591976e-06
1.502611570551506475e+02	1.236559319408357834e-06
1.502620593591943532e+02	1.049037136904672549e-06
1.502629616633186345e+02	9.104337846193403752e-07
1.502638639675234629e+02	8.642326671908962820e-07
1.502647662718090373e+02	9.702234659973268052e-07
1.502656684761303438e+02	1.198511340349638995e-06
1.502665707805771831e+02	1.405057512382683276e-06
1.502674730851047684e+02	1.516483736768931094e-06
1.502683754897579433e+02	1.557249428617558422e-06
1.502692777944469640e+02	1.559967141407466699e-06
1.502701800992168160e+02	1.554531715827649722e-06
1.502710824040674140e+02	1.554531715827649722e-06
1.502719847089988718e+02	1.532790013508382025e-06
1.502728871140560329e+02	1.481153470500120955e-06
1.502737894191491819e+02	1.443105491441401904e-06
1.502746918243681478e+02	1.456694055390944558e-06
1.502755941296231015e+02	1.505612885609297140e-06
1.502764965350039574e+02	1.535507726298290302e-06
1.502773988404208581e+02	1.527354587928564836e-06
1.502783012459636893e+02	1.489306608869846420e-06
1.502792036515875225e+02	1.437670065861585138e-06
1.502801060572923575e+02	1.426799214701951396e-06
1.502810083630333509e+02	1.473000332130395489e-06
1.502819107689004454e+02	1.527354587928564836e-06
1.502828131748486271e+02	1.546378577457924256e-06
1.502837155808779244e+02	1.538225439088198790e-06
1.502846179869884224e+02	1.521919162348748071e-06
1.502855203931801498e+02	1.483871183290029020e-06
1.502864228994980351e+02	1.399622086802866722e-06
1.502873253058521925e+02	1.318090703105612066e-06
1.502882277122875792e+02	1.309937564735886813e-06
1.502891301188042803e+02	1.356138682164330906e-06
1.502900326254473100e+02	1.410492937962500676e-06
1.502909350321266402e+02	1.467564906550578512e-06
1.502918375389324126e+02	1.516483736768931094e-06
1.502927399457744855e+02	1.546378577457924256e-06
1.502936424527431143e+02	1.557249428617558422e-06
1.502945448597479867e+02	1.562684854197375187e-06
1.502954473668795004e+02	1.546378577457924256e-06
1.502963498740924138e+02	1.489306608869846420e-06
1.502972523813869543e+02	1.429516927491859673e-06
1.502981548887629515e+02	1.402339799592775211e-06
1.502990572961753628e+02	1.364291820534055948e-06
1.502999598037145574e+02	1.269171872887259696e-06
1.503008623113353224e+02	1.212099904299181437e-06
1.503017649190829275e+02	1.296349000786344158e-06
1.503026674268670035e+02	1.437670065861585138e-06
1.503035699347327352e+02	1.470282619340487001e-06
1.503044724426801508e+02	1.318090703105612066e-06
1.503053749507093926e+02	1.070778839223940457e-06
1.503062775588655597e+02	9.294577741486996890e-07
1.503071800670582832e+02	9.810943171569607593e-07
1.503080826753780173e+02	1.027295434585404641e-06
1.503089851837343929e+02	8.886920823000725728e-07
1.503098877922178076e+02	7.256293149055638963e-07
1.503107903007378923e+02	7.881367090734587090e-07
1.503116929093851297e+02	1.081649690383574623e-06
1.503125955181143354e+02	1.380598097273507303e-06
1.503134981269254808e+02	1.516483736768931094e-06
1.503144006357732678e+02	1.524636875138656771e-06
1.503153032447484065e+02	1.494742034449662974e-06
1.503162058538055419e+02	1.445823204231310604e-06
1.503171084629447591e+02	1.304502139156069624e-06
1.503180110721660583e+02	1.057190275274398015e-06
1.503189136814693825e+02	8.533618160312624337e-07
1.503198163909002574e+02	8.452086776615367564e-07
1.503207190003679443e+02	1.038166285745038807e-06
1.503216216099177700e+02	1.304502139156069624e-06
1.503225242195498481e+02	1.492024321659754909e-06
1.503234269293094769e+02	1.568120279777191952e-06
1.503243295391059746e+02	1.578991130936825907e-06
1.503252322490301935e+02	1.559967141407466699e-06
1.503261348589912814e+02	1.505612885609297140e-06
1.503270375690801188e+02	1.418646076332225719e-06
1.503279401792058252e+02	1.266454160097351208e-06
1.503288428894593949e+02	9.729411787872352938e-07
1.503297455997954160e+02	6.359447928385838807e-07
1.503306483102138316e+02	4.457048975449904248e-07
1.503315510207146133e+02	4.293986208055396524e-07
1.503324537312979601e+02	4.864705893936176469e-07
1.503333564419638151e+02	6.250739416789499266e-07
1.503342591527121499e+02	9.104337846193403752e-07
1.503351618635430782e+02	1.239277032198266111e-06
1.503360645744565431e+02	1.399622086802866722e-06
1.503369672854526300e+02	1.364291820534055948e-06
1.503378699965313103e+02	1.228406181038632157e-06
1.503387728077382803e+02	1.065343413644123692e-06
1.503396755189822613e+02	1.002836019476228668e-06
1.503405782303089779e+02	1.136003946181743970e-06
1.503414810417639842e+02	1.369727246113873137e-06
1.503423837532562288e+02	1.530072300718473537e-06
1.503432865648767915e+02	1.587144269306551372e-06
1.503441892765345074e+02	1.598015120466185114e-06
1.503450920883207402e+02	1.595297407676277049e-06
1.503459949001897371e+02	1.587144269306551372e-06
1.503468977121416685e+02	1.573555705357008929e-06
1.503478005241764777e+02	1.565402566987283887e-06
1.503487032362486104e+02	1.570837992567100653e-06
1.503496060484492887e+02	1.587144269306551372e-06
1.503505088607329867e+02	1.595297407676277049e-06
1.503514116730996761e+02	1.598015120466185114e-06
1.503523145855951100e+02	1.595297407676277049e-06
1.503532173981278390e+02	1.576273418146917418e-06
1.503541202107436447e+02	1.549096290247832956e-06
1.503550230234425840e+02	1.521919162348748071e-06
1.503559259362704381e+02	1.500177460029479951e-06
1.503568287491355875e+02	1.456694055390944558e-06
1.503577315620839556e+02	1.418646076332225719e-06
1.503586344751613240e+02	1.388751235643232556e-06
1.503595372882761296e+02	1.309937564735886813e-06
1.503604402015199639e+02	1.220253042668906903e-06
1.503613431148470738e+02	1.236559319408357834e-06
1.503622459282116495e+02	1.353420969374422417e-06
1.503631488417054243e+02	1.451258629811127793e-06
1.503640517552825315e+02	1.494742034449662974e-06
1.503649546689430281e+02	1.516483736768931094e-06
1.503658575826868571e+02	1.513766023979022817e-06
1.503667604965142175e+02	1.440387778651493627e-06
1.503676634104249956e+02	1.320808415895520767e-06
1.503685663244192199e+02	1.255583308937717042e-06
1.503694692384970040e+02	1.244712457778083300e-06
1.503703721526582910e+02	1.244712457778083300e-06
1.503712750669031379e+02	1.288195862416618904e-06
1.503721780812774682e+02	1.391468948433141257e-06
1.503730809956894632e+02	1.489306608869846420e-06
1.503739839101851317e+02	1.527354587928564836e-06
1.503748869248103119e+02	1.500177460029479951e-06
1.503757898394733274e+02	1.410492937962500676e-06
1.503766928542659684e+02	1.271889585677167761e-06
1.503775958691423398e+02	1.087085115963391388e-06
1.503784987840564895e+02	9.131514974092487579e-07
1.503794017991004353e+02	8.941275078798895499e-07
1.503803048142281682e+02	1.092520541543208154e-06
1.503812078294397452e+02	1.364291820534055948e-06
1.503821108447351662e+02	1.535507726298290302e-06
1.503830138601144597e+02	1.589861982096459649e-06
1.503839168755777393e+02	1.595297407676277049e-06
1.503848198911248915e+02	1.587144269306551372e-06
1.503857229067560297e+02	1.581708843726734607e-06
1.503866259224711257e+02	1.578991130936825907e-06
1.503875289382702363e+02	1.554531715827649722e-06
1.503884319541534182e+02	1.475718044920303554e-06
1.503893350701667373e+02	1.380598097273507303e-06
1.503902380862180621e+02	1.367009533323964860e-06
1.503911412023995808e+02	1.453976342601035858e-06
1.503920442186191622e+02	1.543660864668015767e-06
1.503929473349689658e+02	1.576273418146917418e-06
1.503938503513568890e+02	1.576273418146917418e-06
1.503947534678752049e+02	1.578991130936825907e-06
1.503956565844776776e+02	1.587144269306551372e-06
1.503965596011182697e+02	1.581708843726734607e-06
1.503974627178893684e+02	1.565402566987283887e-06
1.503983658347447658e+02	1.554531715827649722e-06
1.503992689516844905e+02	1.562684854197375187e-06
1.504001720687086276e+02	1.581708843726734607e-06
1.504010751858170920e+02	1.595297407676277049e-06
1.504019783030100541e+02	1.600732833256093815e-06
1.504028814202874287e+02	1.598015120466185114e-06
1.504037846376955372e+02	1.595297407676277049e-06
1.504046877551418788e+02	1.600732833256093815e-06
1.504055908726727466e+02	1.600732833256093815e-06
1.504064939902881974e+02	1.584426556516643095e-06
1.504073972080344390e+02	1.519201449558839371e-06
1.504083003258189706e+02	1.394186661223049322e-06
1.504092035437345487e+02	1.228406181038632157e-06
1.504101066616884168e+02	1.027295434585404641e-06
1.504110098797732178e+02	8.125961241826351058e-07
1.504119130979427723e+02	7.256293149055638963e-07
1.504128162161507589e+02	8.886920823000725728e-07
1.504137194344897921e+02	1.206664478719364672e-06
1.504146226529136641e+02	1.462129480970761535e-06
1.504155258714222896e+02	1.557249428617558422e-06
1.504164290900158107e+02	1.521919162348748071e-06
1.504173323086941423e+02	1.405057512382683276e-06
1.504182355274573979e+02	1.290913575206527181e-06
1.504191387463054923e+02	1.263736447307442508e-06
1.504200419652385676e+02	1.282760436836801716e-06
1.504209452843030306e+02	1.255583308937717042e-06
1.504218485034060677e+02	1.206664478719364672e-06
1.504227517225940574e+02	1.214817617089089926e-06
1.504236550419136051e+02	1.184922776400096764e-06
1.504245582612717271e+02	9.756588915771437823e-07
1.504254615807614073e+02	6.685573463174857431e-07
1.504263648002897185e+02	4.592934614945329204e-07
1.504272681199497299e+02	4.130923440660887213e-07
1.504281713396483724e+02	5.598488347211465195e-07
1.504290746594786583e+02	9.022806462496148037e-07
1.504299779793942378e+02	1.288195862416618904e-06
1.504308812993950539e+02	1.513766023979022817e-06
1.504317846194811352e+02	1.576273418146917418e-06
1.504326879396525669e+02	1.576273418146917418e-06
1.504335912599092637e+02	1.570837992567100653e-06
1.504344945802513394e+02	1.573555705357008929e-06
1.504353979006787654e+02	1.581708843726734607e-06
1.504363012211916271e+02	1.584426556516643095e-06
1.504372045417898676e+02	1.551814003037741233e-06
1.504381078624736006e+02	1.413210650752408742e-06
1.504390112832894886e+02	1.160463361290920155e-06
1.504399146041442066e+02	9.403286253083336432e-07
1.504408179250844455e+02	9.511994764679674914e-07
1.504417213461568394e+02	1.179487350820279575e-06
1.504426246672682623e+02	1.432234640281767949e-06
1.504435280885119255e+02	1.565402566987283887e-06
1.504444315098411948e+02	1.584426556516643095e-06
1.504453348312094931e+02	1.538225439088198790e-06
1.504462382527101170e+02	1.467564906550578512e-06
1.504471416742965459e+02	1.453976342601035858e-06
1.504480450959686380e+02	1.513766023979022817e-06
1.504489485177265351e+02	1.578991130936825907e-06
1.504498519395702374e+02	1.603450546046002515e-06
1.504507553614997448e+02	1.608885971625819492e-06
1.504516587835151142e+02	1.606168258835911004e-06
1.504525622056163172e+02	1.595297407676277049e-06
1.504534656278034674e+02	1.535507726298290302e-06
1.504543690500765081e+02	1.364291820534055948e-06
1.504552724724355528e+02	1.119697669442293039e-06
1.504561759949272925e+02	9.838120299468692479e-07
1.504570794174582886e+02	1.073496552013849158e-06
1.504579829401221218e+02	1.277325011256984950e-06
1.504588863628251545e+02	1.399622086802866722e-06
1.504597898856611380e+02	1.396904374012957810e-06
1.504606933085364062e+02	1.367009533323964860e-06
1.504615968315446821e+02	1.405057512382683276e-06
1.504625003546390190e+02	1.481153470500120955e-06
1.504634037777727826e+02	1.467564906550578512e-06
1.504643073010395540e+02	1.296349000786344158e-06
1.504652108243926136e+02	1.078931977593665923e-06
1.504661143478319332e+02	1.021860009005587876e-06
1.504670178713575410e+02	1.174051925240462810e-06
1.504679213949694940e+02	1.372444958903781414e-06
1.504688249186677638e+02	1.434952353071676861e-06
1.504697284424524355e+02	1.367009533323964860e-06
1.504706320663704275e+02	1.328961554265246021e-06
1.504715355903279317e+02	1.405057512382683276e-06
1.504724391143718378e+02	1.524636875138656771e-06
1.504733427385492632e+02	1.587144269306551372e-06
1.504742462627661723e+02	1.584426556516643095e-06
1.504751498871166007e+02	1.559967141407466699e-06
