3047.7156   7.5865896e-14
3047.7705   4.6479820e-14
3047.8254   7.4341752e-14
3047.8804   1.0875978e-14
3047.9355   5.4962663e-14
3047.9905   1.7642064e-14
3048.0454   4.0053718e-14
3048.1006   3.0677577e-14
3048.1555  -4.2210830e-14
3048.2104  -3.9143815e-14
3048.2656   1.6875380e-14
3048.3206  -1.1745484e-15
3048.3755   4.7657851e-14
3048.4307   1.2102142e-13
3048.4856   1.1888664e-13
3048.5405   7.4753349e-14
3048.5957   3.2791883e-14
3048.6506   3.5316636e-14
3048.7056   1.0755737e-13
3048.7607   9.9987280e-14
3048.8157   7.9914363e-14
3048.8706   7.9610998e-14
3048.9258   1.7336425e-14
3048.9807   1.0432081e-14
3049.0356   9.1400446e-14
3049.0908   9.8816726e-14
3049.1458   4.0921914e-14
3049.2007   2.8314134e-14
3049.2559   4.3882900e-14
3049.3108   7.2363145e-14
3049.3657   1.1051065e-13
3049.4209   2.2131725e-13
3049.4758   3.0264546e-13
3049.5308   3.0399322e-13
3049.5859   2.5671837e-13
3049.6409   1.2610306e-13
3049.6958   3.6971323e-14
3049.7510  -2.0921348e-14
3049.8059  -3.3566510e-14
3049.8608   4.8031343e-14
3049.9160   1.0137167e-13
3049.9709   3.6693539e-14
3050.0259   4.0462155e-14
3050.0811   1.1283110e-13
3050.1360   1.0657199e-13
3050.1909   3.1971379e-14
3050.2461  -3.9293183e-14
3050.3010  -4.3936562e-14
3050.3560   6.0770126e-15
3050.4111  -4.3827288e-14
3050.4661  -9.3237377e-14
3050.5210  -9.7934265e-14
3050.5762  -3.8340778e-14
3050.6311  -6.1817121e-14
3050.6860  -4.4719381e-14
3050.7412   7.3260441e-14
3050.7961   1.1627176e-13
3050.8511   9.5099837e-14
3050.9062   1.0417779e-13
3050.9612   1.1726846e-13
3051.0161   3.1021715e-14
3051.0713   4.7402760e-14
3051.1262   1.8489088e-14
3051.1812  -2.3707331e-14
3051.2363  -5.2153604e-14
3051.2913  -1.1542478e-13
3051.3462  -1.8028289e-13
3051.4014  -1.2290790e-13
3051.4563  -9.9972166e-14
3051.5112  -2.1686089e-13
3051.5664  -6.4325069e-14
3051.6213   7.0144760e-14
3051.6763   5.6463672e-14
3051.7314   8.9493881e-15
3051.7864   1.0574747e-14
3051.8413  -4.0351856e-14
3051.8965   1.0593645e-13
3051.9514   1.4416492e-13
3052.0063  -2.3291390e-14
3052.0615   2.3376716e-14
3052.1165   1.0361304e-13
3052.1714   4.2089924e-14
3052.2266   3.5172456e-14
3052.2815   6.5096975e-14
3052.3364   7.6991357e-14
3052.3916  -5.1736625e-17
3052.4465   1.7653430e-14
3052.5015   4.4192116e-14
3052.5566   1.1603724e-13
3052.6116   1.5140590e-13
3052.6665  -2.1060781e-14
3052.7217   6.2974686e-14
3052.7766   1.1492791e-13
3052.8315  -2.4077050e-14
3052.8867  -9.6412600e-14
3052.9417  -9.9346491e-14
3052.9966   8.3265397e-14
3053.0518   1.6717582e-13
3053.1067   8.0607347e-14
3053.1616   1.1695179e-13
3053.2168   1.5045942e-13
3053.2717  -5.0416255e-14
3053.3267  -5.5984492e-14
3053.3818   6.1607362e-14
3053.4368   1.1835855e-13
3053.4917   3.1648904e-14
3053.5469  -1.8078880e-13
3053.6018  -1.7336919e-13
3053.6567  -4.6346798e-14
3053.7119   1.2428026e-13
3053.7668   1.9387695e-13
3053.8218   2.4224732e-14
3053.8770   1.1257237e-14
3053.9319   9.6207740e-14
3053.9868  -5.4942965e-14
3054.0420  -1.7025453e-13
3054.0969  -4.5370930e-14
3054.1519   5.0418206e-14
3054.2070  -1.4269889e-13
3054.2620  -3.0222834e-14
3054.3169   1.1118849e-13
3054.3721   8.1509273e-14
3054.4270   5.8150302e-14
3054.4819   1.3446557e-13
3054.5371   8.4579582e-14
3054.5920   1.0323679e-13
3054.6470   9.1503473e-15
3054.7021  -1.4642864e-14
3054.7571  -3.6907815e-14
3054.8120  -6.0170755e-14
3054.8672  -8.5211991e-14
3054.9221  -6.8473942e-14
3054.9771   2.7192808e-14
3055.0322   4.4906798e-14
3055.0872   6.7408667e-14
3055.1421   8.0538533e-15
3055.1973   3.3069570e-14
3055.2522   4.2256288e-15
3055.3071   3.3228086e-14
3055.3623   1.1801897e-13
3055.4172   1.2805390e-13
3055.4722   5.6703429e-14
3055.5273  -3.2908033e-14
3055.5823  -7.6199828e-14
3055.6372   8.5675603e-15
3055.6924   1.0892320e-13
3055.7473   8.8127864e-14
3055.8022   5.8138420e-14
3055.8574   8.0775137e-14
3055.9124  -2.8904127e-14
3055.9673   1.9329139e-14
3056.0225   5.0334575e-14
3056.0774  -6.5240467e-14
3056.1323  -1.0261480e-13
3056.1875  -7.6399281e-14
3056.2424  -2.8727881e-14
3056.2974   5.0708229e-15
3056.3525  -3.1570913e-14
3056.4075  -1.6618673e-14
3056.4624   1.6921067e-14
3056.5176  -3.5632934e-15
3056.5725  -6.6363090e-14
3056.6274  -6.4897526e-14
3056.6826  -2.3436934e-14
3056.7375   3.3461863e-14
3056.7925   4.1341985e-14
3056.8477   1.4818182e-16
3056.9026  -8.7536302e-15
3056.9575  -9.2985279e-14
3057.0127  -1.1292622e-13
3057.0676  -9.5433310e-14
3057.1226  -1.3069197e-13
3057.1777  -1.1906770e-13
3057.2327  -1.2145909e-13
3057.2876  -1.2565358e-13
3057.3428  -1.0055765e-13
3057.3977  -1.1040428e-13
3057.4526  -8.6783027e-14
3057.5078  -1.1774852e-13
3057.5627  -1.4818187e-13
3057.6177  -7.5643911e-14
3057.6729  -4.0314209e-14
3057.7278  -1.5256953e-14
3057.7827   6.3150564e-15
3057.8379  -4.5159400e-14
3057.8928   6.0812831e-15
3057.9478   3.7057285e-14
3058.0029  -2.2062650e-14
3058.0579   3.9056997e-14
3058.1128  -8.3621885e-15
3058.1680   1.8605913e-14
3058.2229  -9.4278749e-16
3058.2778  -7.4219789e-14
3058.3330  -1.8774556e-13
3058.3879  -1.6987797e-13
3058.4429  -1.1759063e-13
3058.4980  -1.8586896e-13
3058.5530  -1.1227191e-13
3058.6079   7.6052931e-15
3058.6631   9.6627225e-15
3058.7180  -7.2359917e-14
3058.7729  -5.9391581e-14
3058.8281  -9.7630740e-14
3058.8831  -1.6284294e-13
3058.9380  -1.3428985e-13
3058.9929  -1.5200305e-13
3059.0481  -1.7776885e-13
3059.1030  -1.1111607e-13
3059.1580  -7.2782328e-14
3059.2131  -7.9412587e-14
3059.2681   2.6095916e-15
3059.3230  -2.9610153e-14
3059.3782  -4.8840829e-14
3059.4331   6.4696352e-15
3059.4880   2.2371991e-14
3059.5432   4.6085637e-14
3059.5981  -4.0346172e-14
3059.6531  -1.0889851e-13
3059.7083  -3.0857049e-14
3059.7632   8.4524464e-14
3059.8181   4.0178014e-14
3059.8733   2.6544677e-14
3059.9282  -1.1342666e-14
3059.9832  -1.0261330e-14
3060.0383   5.7710393e-15
3060.0933  -3.2675210e-15
3060.1482  -2.2207998e-14
3060.2034  -5.6516266e-14
3060.2583   4.7656165e-15
3060.3132   8.8630384e-14
3060.3684   1.1141417e-14
3060.4233   1.9504935e-14
3060.4783  -1.7099134e-14
3060.5334  -2.4867651e-14
3060.5884  -1.7348093e-14
3060.6433  -3.2158030e-14
3060.6985  -8.8090454e-14
3060.7534  -3.8513645e-14
3060.8083  -5.1394318e-14
3060.8635  -5.6550584e-14
3060.9185   3.1912809e-14
3060.9734   8.6798550e-14
3061.0286   4.4085930e-14
3061.0835   4.9032606e-14
3061.1384   9.4442617e-14
3061.1936   7.7651480e-14
3061.2485   3.5903539e-14
3061.3035   4.8720042e-15
3061.3586   1.3859984e-14
3061.4136   5.0282380e-14
3061.4685   1.7554344e-14
3061.5237  -1.2379011e-14
3061.5786  -7.2147036e-14
3061.6335  -2.3621172e-14
3061.6887  -2.4230241e-14
3061.7437  -4.3461916e-14
3061.7986  -3.4714934e-14
3061.8538  -3.9120081e-15
3061.9087  -3.9694696e-14
3061.9636  -6.6991264e-14
3062.0188  -1.1604789e-14
3062.0737  -2.5829286e-14
3062.1287  -1.1817099e-13
3062.1838  -1.0030699e-13
3062.2388   1.3622362e-14
3062.2937   1.4296928e-14
3062.3489   3.9514479e-14
3062.4038   7.7454913e-16
3062.4587   7.8505295e-14
3062.5139   5.0138976e-15
3062.5688  -9.6651081e-14
3062.6238  -7.2847812e-14
3062.6790  -7.9551236e-14
3062.7339   8.1769841e-15
3062.7888   5.5456717e-14
3062.8440   7.2699017e-14
3062.8989   6.7742599e-14
3062.9539   1.7910487e-14
3063.0090  -7.8122649e-15
3063.0640  -4.9058474e-14
3063.1189   8.7256395e-15
3063.1741   3.9784472e-14
3063.2290   1.8036700e-14
3063.2839   5.6042079e-14
3063.3391  -1.3576493e-15
3063.3940  -9.6700971e-14
3063.4490  -9.5357621e-14
3063.5042  -4.3788720e-14
3063.5591  -6.4881744e-14
3063.6140  -9.8784693e-14
3063.6692  -2.5854201e-14
3063.7241  -2.8179551e-14
3063.7791  -2.9397568e-14
3063.8342   9.9833770e-15
3063.8892  -7.0594242e-16
3063.9441   1.7558462e-14
3063.9993   1.7796105e-14
3064.0542  -6.0037358e-14
3064.1091  -6.0014194e-14
3064.1643  -4.7245920e-14
3064.2192  -4.9133829e-14
3064.2742   9.1457622e-16
3064.3293   4.1665617e-14
3064.3843   6.9461098e-14
3064.4392   2.1324098e-15
3064.4944  -4.7360142e-14
3064.5493   7.3530022e-15
3064.6042   2.7028443e-14
3064.6594  -1.0078701e-14
3064.7144  -9.1635225e-14
3064.7693  -1.1785004e-13
3064.8245  -9.2572366e-14
3064.8794  -1.4468386e-14
3064.9343   2.5821959e-14
3064.9895   3.2884909e-14
3065.0444   8.3519460e-14
3065.0994   6.1031368e-14
3065.1545   1.5594414e-14
3065.2095   6.1589315e-14
3065.2644   3.0747944e-14
3065.3196   2.6897322e-14
3065.3745   1.4541883e-14
3065.4294  -5.4511130e-15
3065.4846  -9.9593613e-15
3065.5396   4.5499452e-14
3065.5945   1.2574736e-13
3065.6497   8.7429673e-14
3065.7046   9.7750504e-15
3065.7595  -4.4438861e-14
3065.8147  -7.2623542e-14
3065.8696  -2.2338092e-14
3065.9246  -2.5578358e-14
3065.9797  -3.2857781e-14
3066.0347  -1.0265825e-13
3066.0896  -1.0165960e-13
3066.1448  -1.4758319e-13
3066.1997  -9.4280425e-14
3066.2546  -3.2475275e-14
3066.3098  -2.7920372e-14
3066.3647  -6.9422221e-14
3066.4197  -5.4974450e-14
3066.4749  -5.1683782e-14
3066.5298  -2.9378561e-14
3066.5847   8.6714012e-14
3066.6399   6.0492561e-14
3066.6948   2.1795217e-14
3066.7498  -3.8767693e-14
3066.8049  -5.1799585e-14
3066.8599  -6.4163680e-14
3066.9148  -3.2535840e-14
3066.9700  -2.3092490e-14
3067.0249  -6.8844187e-14
3067.0798  -8.7561069e-14
3067.1350  -9.0683399e-14
3067.1899  -9.1617407e-14
3067.2449  -6.8672358e-14
3067.3000  -4.3241747e-14
3067.3550  -2.7366321e-14
3067.4099  -4.2860463e-14
3067.4651  -4.7559959e-14
3067.5200  -4.1331680e-14
3067.5750  -2.8838871e-14
3067.6301  -1.0519747e-14
3067.6851   2.2339556e-14
3067.7400   1.4367711e-14
3067.7952   3.6727684e-15
3067.8501   5.2320770e-14
3067.9050   5.3405109e-14
3067.9602   5.3121557e-14
3068.0151   2.1875620e-14
3068.0701  -9.4011811e-15
3068.1252   1.1608746e-14
3068.1802   1.9355627e-15
3068.2351  -6.2537964e-14
3068.2903  -4.0530220e-14
3068.3452   2.7738637e-14
3068.4001   3.2322420e-14
3068.4553  -1.7821544e-14
3068.5103  -5.4969367e-14
3068.5652  -2.6402332e-14
3068.6204  -2.1204690e-14
3068.6753  -3.1595198e-14
3068.7302   1.5979656e-14
3068.7854   1.5619809e-14
3068.8403   7.9600259e-14
3068.8953   9.7958607e-14
3068.9504   3.6381796e-14
3069.0054   2.9233912e-14
3069.0603  -2.6155599e-14
3069.1155  -6.3047821e-14
3069.1704  -8.8779930e-15
3069.2253   1.3080103e-14
3069.2805  -2.4235422e-15
3069.3354   1.7553287e-15
3069.3904  -9.7798820e-15
3069.4456   2.0454952e-15
3069.5005   2.7059911e-14
3069.5554  -1.9361274e-14
3069.6106  -1.4299713e-14
3069.6655  -4.4700392e-15
3069.7205   4.7277270e-14
3069.7756   1.0807711e-13
3069.8306   5.0988288e-14
3069.8855   5.1075530e-14
3069.9407   5.3438998e-14
3069.9956   6.4802598e-14
3070.0505   6.8517767e-14
3070.1057   1.1196961e-14
3070.1606  -3.8269843e-14
3070.2156  -8.0985893e-14
3070.2705  -9.4724095e-14
3070.3257  -5.6159049e-14
3070.3806   3.9511491e-14
3070.4355   4.2739831e-14
3070.4907   1.0923345e-13
3070.5457   1.7831906e-13
3070.6006   2.0852298e-13
3070.6558   1.9066159e-13
3070.7107   1.0914084e-13
3070.7656   5.6716288e-14
3070.8208   5.1133806e-14
3070.8757   8.8086204e-14
3070.9307   3.6094238e-14
3070.9858  -3.4474005e-14
3071.0408  -8.0860996e-14
3071.0957  -5.4324034e-14
3071.1509   2.2171069e-14
3071.2058   4.6572169e-14
3071.2607   2.8011358e-14
3071.3159   4.8657113e-14
3071.3708   1.0028754e-13
3071.4258   3.1079764e-14
3071.4810  -2.8455539e-14
3071.5359  -1.9126069e-14
3071.5908   7.6943257e-14
3071.6460   3.2517242e-14
3071.7009   4.5611874e-14
3071.7559   1.3208924e-14
3071.8110  -9.0371514e-14
3071.8660  -7.8282003e-14
3071.9209  -1.0681764e-13
3071.9761  -3.9409792e-14
3072.0310  -4.7688643e-15
3072.0859   1.7629288e-13
3072.1411   5.8326458e-13
3072.1960   1.2048042e-12
3072.2510   1.8191020e-12
3072.3062   1.6459959e-12
3072.3611   8.7373359e-13
3072.4160   3.5800753e-13
3072.4712   1.8882745e-13
3072.5261   1.8169517e-13
3072.5811   1.9163997e-13
3072.6362   1.2555661e-13
3072.6912   4.4578268e-14
3072.7461  -2.0022293e-14
3072.8013  -8.2204407e-14
3072.8562  -7.2418832e-14
3072.9111  -6.4130180e-14
3072.9663  -6.0669907e-14
3073.0212  -2.6263618e-14
3073.0762   2.2723651e-14
3073.1313   6.4293061e-14
3073.1863   1.3296981e-13
3073.2412   1.8007694e-13
3073.2964   1.9976384e-13
3073.3513   6.1758791e-14
3073.4062   5.9741415e-14
3073.4614  -1.3553105e-14
3073.5164   1.1530403e-14
3073.5713   5.8918656e-14
3073.6265   1.0214306e-13
3073.6814   6.6666500e-14
3073.7363  -3.2123747e-14
3073.7915   2.3004687e-14
3073.8464  -8.8592405e-14
3073.9014  -1.1621093e-13
3073.9565  -8.0317370e-14
3074.0115  -3.2795605e-14
3074.0664  -8.9531890e-14
3074.1216  -7.8667592e-14
3074.1765  -1.1985350e-13
3074.2314  -5.6977639e-14
3074.2866   9.0132455e-15
3074.3416   9.4034163e-14
3074.3965   5.0212417e-14
3074.4517   3.0510103e-14
3074.5066   3.2926784e-14
3074.5615   9.8851284e-14
3074.6167   6.3361202e-14
3074.6716   7.2996317e-14
3074.7266   6.6134790e-14
3074.7817   7.5794451e-14
3074.8367   3.7984804e-14
3074.8916  -1.0188764e-14
3074.9468  -1.6674950e-14
3075.0017  -8.8528507e-14
3075.0566  -1.0407938e-13
3075.1118  -6.7147890e-14
3075.1667  -8.0398452e-14
3075.2217  -2.0204772e-14
3075.2769  -8.5741190e-15
3075.3318  -3.5128078e-15
3075.3867   4.0557634e-14
3075.4419  -4.1464176e-14
3075.4968   7.4396551e-15
3075.5518  -2.9470146e-16
3075.6069  -6.6370816e-14
3075.6619  -5.3392006e-14
3075.7168  -5.0770409e-14
3075.7720  -2.5329311e-14
3075.8269   2.0055463e-14
3075.8818   3.7227411e-14
3075.9370   4.6130275e-14
3075.9919   1.2289749e-13
3076.0469   1.2129076e-13
3076.1021   3.2205985e-15
3076.1570  -1.3447373e-14
3076.2119   5.8195788e-14
3076.2671   8.6416862e-14
3076.3220   9.8346251e-14
3076.3770   4.9198300e-14
3076.4321   8.0189117e-14
3076.4871   5.1064167e-14
3076.5420  -2.1962549e-15
3076.5972   8.7568057e-15
3076.6521   1.6280761e-14
3076.7070   2.7113622e-14
3076.7622   2.5581905e-14
3076.8171   2.7881328e-14
3076.8721  -2.9642555e-14
3076.9272   2.7591162e-14
3076.9822  -2.5594677e-14
3077.0371  -5.2369454e-14
3077.0923   7.7519702e-15
3077.1472  -6.1268716e-15
3077.2021   8.3511718e-14
3077.2573   1.1011476e-13
3077.3123   1.0759928e-13
3077.3672   3.0121292e-14
3077.4224  -7.0100702e-16
3077.4773  -8.2353042e-14
3077.5322  -1.6213395e-14
3077.5874  -4.3145950e-14
3077.6423  -4.5593263e-14
3077.6973   7.1098250e-15
3077.7524   2.3743539e-14
3077.8074  -1.3752479e-14
3077.8623  -5.1067694e-14
3077.9175  -1.7843907e-14
3077.9724   6.3728714e-14
3078.0273   6.3933046e-14
3078.0825   6.6183674e-14
3078.1375   3.8248928e-14
3078.1924   4.4924027e-14
3078.2476   7.7214080e-14
3078.3025   8.4980684e-14
3078.3574   1.0862902e-13
3078.4126   2.4735542e-13
3078.4675   1.1073468e-12
3078.5225   3.3661122e-12
3078.5776   7.3528198e-12
3078.6326   1.2245215e-11
3078.6875   1.1695076e-11
3078.7427   5.5502114e-12
3078.7976   1.3966663e-12
3078.8525   4.4970903e-13
3078.9077   2.2993021e-13
3078.9626   1.9803226e-13
3079.0176   1.1414990e-13
3079.0728   1.0514842e-13
3079.1277   4.0759008e-14
3079.1826   7.1187783e-14
3079.2378   7.0144640e-14
3079.2927   8.2371273e-15
3079.3477   2.7035773e-14
3079.4028   1.1832169e-14
3079.4578  -2.9204706e-14
3079.5127   3.3037099e-15
3079.5679   1.0402086e-13
3079.6228   9.1429875e-14
3079.6777   2.6166583e-14
3079.7329  -4.8541387e-15
3079.7878  -6.6266895e-14
3079.8428  -3.7250828e-14
3079.8979   3.2734271e-14
3079.9529   2.4376482e-13
3080.0078   9.1507945e-13
3080.0630   2.3035522e-12
3080.1179   4.3432554e-12
3080.1729   5.5217725e-12
3080.2280   3.9186944e-12
3080.2830   1.5382739e-12
3080.3379   5.3661831e-13
3080.3931   3.3967217e-13
3080.4480   2.8682170e-13
3080.5029   1.3224623e-13
3080.5581  -6.3052959e-14
3080.6130  -6.3371333e-14
3080.6680   3.1433923e-14
3080.7231   2.3576473e-14
3080.7781   2.1708354e-14
3080.8330   4.8134706e-14
3080.8882   7.1137453e-14
3080.9431   3.6816715e-14
3080.9980   3.8475805e-15
3081.0532  -3.2835030e-14
3081.1082  -6.4491521e-14
3081.1631  -4.9418210e-14
3081.2183  -6.4802336e-15
3081.2732   5.8755416e-14
3081.3281  -3.1106333e-14
3081.3831  -2.2675636e-14
3081.4004  -2.4170100e-14
3081.4558   8.0135764e-14
3081.5112  -1.1301517e-14
3081.5667  -5.8443536e-14
3081.6221   5.3434294e-14
3081.6775   3.3028694e-13
3081.7329   1.1166315e-12
3081.7883   2.3797876e-12
3081.8438   4.0958835e-12
3081.8992   4.5776279e-12
3081.9546   2.6679923e-12
3082.0100   7.4602439e-13
3082.0654   1.2886660e-13
3082.1208  -2.6367430e-14
3082.1763   4.2726682e-14
3082.2317   9.0178944e-14
3082.2871   1.6926842e-13
3082.3425   1.4668763e-13
3082.3979   7.1958489e-15
3082.4534  -7.7899652e-14
3082.5088  -2.4233813e-14
3082.5642   1.5886388e-14
3082.6196  -2.3841897e-14
3082.6750  -1.1904617e-14
3082.7305  -4.0529002e-15
3082.7859   2.4689454e-14
3082.8413  -4.8540346e-15
3082.8967  -3.1101338e-14
3082.9521  -5.2267477e-14
3083.0076  -1.8987447e-13
3083.0630  -8.7630622e-14
3083.1184  -1.5812665e-14
3083.1738  -1.1503699e-13
3083.2292  -3.6240015e-14
3083.2847  -4.8474594e-15
3083.3401  -5.2197065e-14
3083.3955  -7.9585773e-14
3083.4509  -2.8800415e-14
3083.5063   1.9493552e-14
3083.5618  -4.4708697e-14
3083.6172  -1.1045072e-13
3083.6726  -4.3647343e-14
3083.7280  -5.2748897e-14
3083.7834  -3.0153178e-14
3083.8389   6.4641927e-14
3083.8943   6.9949551e-14
3083.9497   3.0084859e-14
3084.0051  -5.9237270e-15
3084.0605   7.0735803e-14
3084.1160   2.0966816e-13
3084.1714   5.0991862e-13
3084.2268   9.0012709e-13
3084.2822   1.1607510e-12
3084.3376   8.8110326e-13
3084.3931   3.1160322e-13
3084.4485   1.3125038e-13
3084.5039   8.6267908e-14
3084.5593   1.0306140e-13
3084.6147   9.7526459e-14
3084.6702   5.9407763e-14
3084.7256  -3.7857156e-14
3084.7810  -5.6200301e-14
3084.8364   1.8836349e-14
3084.8918   2.9066726e-14
3084.9473   1.4934906e-14
3085.0027   5.1994579e-14
3085.0581   7.7887426e-14
3085.1135   1.0905803e-13
3085.1689   4.4370590e-14
3085.2244  -1.5990604e-14
3085.2798  -6.2170699e-15
3085.3352   1.0254185e-13
3085.3906   1.2667443e-13
3085.4460   2.7164079e-14
3085.5015  -3.9105876e-14
3085.5569  -2.3989152e-14
3085.6123   2.8557701e-15
3085.6677   4.7046441e-14
3085.7231   6.9842417e-14
3085.7786   6.9652695e-14
3085.8340   4.7672441e-14
3085.8894   2.7746917e-14
3085.9448   1.1702004e-14
3086.0002   3.0098411e-14
3086.0557  -1.1448163e-15
3086.1111   1.1126791e-14
3086.1665   2.8194373e-14
3086.2219  -1.9131507e-14
3086.2773   1.4861722e-15
3086.3328   1.6200274e-13
3086.3882   5.4487486e-13
3086.4436   1.7025759e-12
3086.4990   3.9870670e-12
3086.5544   7.2296019e-12
3086.6099   8.9114486e-12
3086.6653   6.0249747e-12
3086.7207   2.1919444e-12
3086.7761   5.5176891e-13
3086.8315   9.1496855e-14
3086.8870   1.2901112e-14
3086.9424  -2.3589552e-14
3086.9978   2.2991052e-14
3087.0532  -1.1890132e-14
3087.1086  -2.2590855e-15
3087.1641  -3.9479056e-14
3087.2195  -7.7877325e-14
3087.2749  -9.0639234e-14
3087.3303  -3.9389685e-14
3087.3857  -3.7736914e-14
3087.4412   1.1103016e-14
3087.4966   3.3273218e-14
3087.5520   2.3049727e-14
3087.6074  -2.8039790e-14
3087.6628  -8.2758997e-14
3087.7183  -9.3313964e-14
3087.7737  -5.9152478e-14
3087.8291  -1.0370975e-13
3087.8845  -9.6460725e-14
3087.9399  -8.0498637e-14
3087.9954  -5.6500145e-14
3088.0508  -3.2205859e-14
3088.1062  -6.2332213e-15
3088.1616  -3.6248141e-14
3088.2170   4.3193598e-15
3088.2725   5.4211717e-14
3088.3279   5.4566759e-14
3088.3833   5.2692397e-14
3088.4387   1.6514567e-14
3088.4941  -1.2067728e-14
3088.5496  -2.1419918e-14
3088.6050  -4.0937888e-14
3088.6604  -3.3328566e-14
3088.7158  -3.6493347e-14
3088.7712  -4.1244331e-14
3088.8267  -2.2866505e-14
3088.8821   3.8348794e-14
3088.9375   3.8067457e-14
3088.9929   1.2450314e-14
3089.0483   4.9662177e-14
3089.1038   9.0744533e-14
3089.1592   7.0005906e-14
3089.2146   5.0974102e-14
3089.2700   1.2381585e-14
3089.3254  -4.7100572e-14
3089.3809  -6.4301012e-14
3089.4363  -9.8029876e-14
3089.4917  -1.0449761e-13
3089.5471  -4.5633777e-14
3089.6025  -7.2409988e-14
3089.6580  -1.1339110e-13
3089.7134  -4.3114012e-14
3089.7688   3.1705644e-14
3089.8242   1.6594701e-13
3089.8796   4.2906543e-13
3089.9351   1.2254661e-12
3089.9905   2.8531994e-12
3090.0459   4.7939460e-12
3090.1013   5.1201707e-12
3090.1567   2.9478466e-12
3090.2122   9.7006966e-13
3090.2678   1.6947224e-13
3090.3232   4.2602394e-14
3090.3787   9.9267250e-14
3090.4341   1.3191108e-13
3090.4895   4.0120644e-13
3090.5449   1.2541419e-12
3090.6003   3.4680080e-12
3090.6558   6.8094556e-12
3090.7112   7.8534024e-12
3090.7666   5.2867174e-12
3090.8220   1.9333507e-12
3090.8774   3.7578302e-13
3090.9329   1.1388142e-13
3090.9883   8.4559171e-14
3091.0437   7.1445682e-14
3091.0991   8.0861755e-14
3091.1545   6.0885183e-14
3091.2100   1.3645929e-13
3091.2654   4.2483793e-13
3091.3208   1.3568248e-12
3091.3762   2.7184050e-12
3091.4316   3.0578736e-12
3091.4871   1.9011897e-12
3091.5425   7.1254183e-13
3091.5979   2.9130475e-13
3091.6533   1.6919298e-13
3091.7087   6.0398605e-14
3091.7642   7.6236570e-14
3091.8196   8.9151199e-14
3091.8750   1.0468708e-13
3091.9304   1.5941534e-13
3091.9858   8.9799890e-14
