ritz (vac nm)	Aki	Ei	Ek	Acc	Lower Electronic State	Lower Spin state	Lower Vib	Lower N	J_i	Upper Electronic State	Upper Spin State	Upper Vib	Upper N	J_k	Band
213.81167648655108	706813.484164552	2265.7048816	49035.83532688	A	X	F2f	1	6	5.5	B	F2f	2	7	6.5	rR2(5.5)
213.81194540792396	7853.45352433214	2265.7637066	49035.83532688	A	X	F1e	1	6	6.5	B	F2f	2	7	6.5	rQ21(6.5)
213.81327684625805	729235.632574384	2359.2626	49129.042978	A	X	F1e	1	9	9.5	B	F1e	2	10	10.5	rR1(9.5)
213.81381504060428	725392.07258038	2359.176625	49128.839278	A	X	F2f	1	9	8.5	B	F2f	2	10	9.5	rR2(8.5)
213.81420808762448	3838.03212804622	2359.2626	49128.839278	A	X	F1e	1	9	9.5	B	F2f	2	10	9.5	rQ21(9.5)
213.81474080924423	706783.095143426	2242.38328	49011.84343112	A	X	F1e	1	5	5.5	B	F1e	2	6	6.5	rR1(5.5)
213.8150897428576	696070.852517695	2242.333505	49011.71733112	A	X	F2f	1	5	4.5	B	F2f	2	6	5.5	rR2(4.5)
213.81531729893268	10708.7481555283	2242.38328	49011.71733112	A	X	F1e	1	5	5.5	B	F2f	2	6	5.5	rQ21(5.5)
213.82026065016407	696020.353596736	2222.89744	48991.150222	A	X	F1e	1	4	4.5	B	F1e	2	5	5.5	rR1(4.5)
213.82056228237732	680550.354505167	2222.856715	48991.043522	A	X	F2f	1	4	3.5	B	F2f	2	5	4.5	rR2(3.5)
213.82074847411525	15467.0131061169	2222.89744	48991.043522	A	X	F1e	1	4	4.5	B	F2f	2	5	4.5	rQ21(4.5)
213.82783803080338	680480.887244912	2207.3069486	48973.902412	A	X	F1e	1	3	3.5	B	F1e	2	4	4.5	rR1(3.5)
213.82809236164616	656175.657009035	2207.2752736	48973.815112	A	X	F2f	1	3	2.5	B	F2f	2	4	3.5	rR2(2.5)
213.8282371876144	24302.7527305804	2207.3069486	48973.815112	A	X	F1e	1	3	3.5	B	F2f	2	4	3.5	rQ21(3.5)
213.83747155592096	656089.318599992	2195.6124154	48960.10101152	A	X	F1e	1	2	2.5	B	F1e	2	3	3.5	rR1(2.5)
213.83767858268823	612348.252156558	2195.5897904	48960.03311152	A	X	F2f	1	2	1.5	B	F2f	2	3	2.5	rR2(1.5)
213.83778203906394	43739.0973843215	2195.6124154	48960.03311152	A	X	F1e	1	2	2.5	B	F2f	2	3	2.5	rQ21(2.5)
213.84916017555088	612249.62624882	2187.8142976	48949.74682888	A	X	F1e	1	1	1.5	B	F1e	2	2	2.5	rR1(1.5)
213.84931989280577	510206.878700443	2187.8007226	48949.69832888	A	X	F2f	1	1	0.5	B	F2f	2	2	1.5	rR2(0.5)
213.84938197337797	102041.286872142	2187.8142976	48949.69832888	A	X	F1e	1	1	1.5	B	F2f	2	2	1.5	rQ21(1.5)
213.86290318487656	510109.669009764	2183.9129	48942.84047032	A	X	F1e	1	0	0.5	B	F1e	2	1	1.5	rR1(0.5)
213.86303628062274	510108.716623798	2183.9129	48942.81137032	A	X	F1e	1	0	0.5	B	F2f	2	1	0.5	rQ21(0.5)
213.89650689974093	509869.287987163	2187.8007226	48939.38234	A	X	F2f	1	1	0.5	B	F1e	2	0	0.5	pQ12(0.5)
213.896569007713	1019737.68768691	2187.8142976	48939.38234	A	X	F1e	1	1	1.5	B	F1e	2	0	0.5	pP1(1.5)
213.916323517512	101945.520492549	2195.5897904	48942.84047032	A	X	F2f	1	2	1.5	B	F1e	2	1	1.5	pQ12(1.5)
213.91642704999984	917508.35224894	2195.6124154	48942.84047032	A	X	F1e	1	2	2.5	B	F1e	2	1	1.5	pP1(2.5)
213.91645667975789	1019453.30110478	2195.5897904	48942.81137032	A	X	F2f	1	2	1.5	B	F2f	2	1	0.5	pP2(1.5)
213.93819512033068	43677.5387206923	2207.2752736	48949.74682888	A	X	F2f	1	3	2.5	B	F1e	2	2	2.5	pQ12(2.5)
213.93834009548277	873548.998532012	2207.3069486	48949.74682888	A	X	F1e	1	3	3.5	B	F1e	2	2	2.5	pP1(3.5)
213.93841710288498	917225.45798853	2207.2752736	48949.69832888	A	X	F2f	1	3	2.5	B	F2f	2	2	1.5	pP2(2.5)
213.9621227249932	24257.1593593667	2222.856715	48960.10101152	A	X	F2f	1	4	3.5	B	F1e	2	3	3.5	pQ12(3.5)
213.96230916335028	848998.358222443	2222.89744	48960.10101152	A	X	F1e	1	4	4.5	B	F1e	2	3	3.5	pP1(4.5)
213.96243357021862	873253.93092884	2222.856715	48960.03311152	A	X	F2f	1	4	3.5	B	F2f	2	3	2.5	pP2(3.5)
213.98810769441303	15430.7514187188	2242.333505	48973.902412	A	X	F2f	1	5	4.5	B	F1e	2	4	4.5	pQ12(4.5)
213.9883356189115	833257.914031619	2242.38328	48973.902412	A	X	F1e	1	5	5.5	B	F1e	2	4	4.5	pP1(5.5)
213.9885074498062	848686.571676412	2242.333505	48973.815112	A	X	F2f	1	5	4.5	B	F2f	2	4	3.5	pP2(4.5)
214.01615173807127	10678.6289170021	2265.7048816	48991.150222	A	X	F2f	1	6	5.5	B	F1e	2	5	5.5	pQ12(5.5)
214.0164211740474	822251.321081411	2265.7637066	48991.150222	A	X	F1e	1	6	6.5	B	F1e	2	5	5.5	pP1(6.5)
214.01664045627115	832927.349400514	2265.7048816	48991.043522	A	X	F2f	1	6	5.5	B	F2f	2	5	4.5	pP2(5.5)
214.04625691254918	7827.69076306832	2292.9699304	49011.84343112	A	X	F2f	1	7	6.5	B	F1e	2	6	6.5	pQ12(6.5)
214.04656788774417	814076.291183517	2293.0378054	49011.84343112	A	X	F1e	1	7	7.5	B	F1e	2	6	6.5	pP1(7.5)
214.04683465134784	821900.874850843	2292.9699304	49011.71733112	A	X	F2f	1	7	6.5	B	F2f	2	6	5.5	pP2(6.5)
214.07842562214518	5983.18315388386	2324.1275846	49035.98082688	A	X	F2f	1	8	7.5	B	F1e	2	7	7.5	pQ12(7.5)
214.0787781667108	807725.735277102	2324.2045096	49035.98082688	A	X	F1e	1	8	8.5	B	F1e	2	7	7.5	pP1(8.5)
214.07909244449942	813705.305192671	2324.1275846	49035.83532688	A	X	F2f	1	8	7.5	B	F2f	2	7	6.5	pP2(7.5)
214.11266061957411	4721.30022264357	2359.176625	49063.56099472	A	X	F2f	1	9	8.5	B	F1e	2	8	8.5	pQ12(8.5)
214.11305476607947	802616.605382243	2359.2626	49063.56099472	A	X	F1e	1	9	9.5	B	F1e	2	8	8.5	pP1(9.5)
214.11341659361963	807333.786608415	2359.176625	49063.39609472	A	X	F2f	1	9	8.5	B	F2f	2	8	7.5	pP2(8.5)
214.1489650067515	3820.06145351991	2398.11568	49094.582318	A	X	F2f	1	10	9.5	B	F1e	2	9	9.5	pQ12(9.5)
214.14940079019024	798387.969725733	2398.210705	49094.582318	A	X	F1e	1	10	10.5	B	F1e	2	9	9.5	pP1(10.5)
214.1498102058182	802203.406838194	2398.11568	49094.398018	A	X	F2f	1	10	9.5	B	F2f	2	9	8.5	pP2(9.5)
219.04413602326574	3857229.72192048	177.061113	45829.960942	A	X	F1e	0	9	9.5	B	F1e	0	10	10.5	rR1(9.5)
219.04479385960414	3836893.94371718	176.974568	45829.737292	A	X	F2f	0	9	8.5	B	F2f	0	10	9.5	rR2(8.5)
219.045209108682	20300.9107020757	177.061113	45829.737292	A	X	F1e	0	9	9.5	B	F2f	0	10	9.5	rQ21(9.5)
219.04543899512538	3836860.0424048	141.66072512	45794.288992	A	X	F1e	0	8	8.5	B	F1e	0	9	9.5	rR1(8.5)
219.04603835023195	3811751.23640558	141.58329012	45794.086642	A	X	F2f	0	8	7.5	B	F2f	0	9	8.5	rR2(7.5)
219.04640989302817	25077.1831589182	141.66072512	45794.086642	A	X	F1e	0	8	8.5	B	F2f	0	9	8.5	rQ21(8.5)
219.04851136434422	3811622.13612384	110.18976948	45762.17771368	A	X	F1e	0	7	7.5	B	F1e	0	8	8.5	rR1(7.5)
219.04905224559664	3779830.61843519	110.12144448	45761.99666368	A	X	F2f	0	7	6.5	B	F2f	0	8	7.5	rR2(6.5)
219.0493800864317	31763.1398922694	110.18976948	45761.99666368	A	X	F1e	0	7	7.5	B	F2f	0	8	7.5	rQ21(7.5)
219.05335083147713	3779608.10267417	82.64945952	45733.62883072	A	X	F1e	0	6	6.5	B	F1e	0	7	7.5	rR1(6.5)
219.05383324340846	3738049.25120196	82.59024452	45733.46908072	A	X	F2f	0	6	5.5	B	F2f	0	7	6.5	rR2(5.5)
219.0541173844785	41533.7189449325	82.64945952	45733.46908072	A	X	F1e	0	6	6.5	B	F2f	0	7	6.5	rQ21(6.5)
219.05995537344725	3737735.85502685	59.040857	45708.64387528	A	X	F1e	0	5	5.5	B	F1e	0	6	6.5	rR1(5.5)
219.06037931775194	3681082.12167334	58.990752	45708.50542528	A	X	F2f	0	5	4.5	B	F2f	0	6	5.5	rR2(4.5)
219.06061975913303	56631.846163031	59.040857	45708.50542528	A	X	F1e	0	5	5.5	B	F2f	0	6	5.5	rQ21(5.5)
219.06832324325242	3680681.68246802	39.364872	45687.224188	A	X	F1e	0	4	4.5	B	F1e	0	5	5.5	rR1(4.5)
219.06868871879146	3598870.7439827	39.323877	45687.107038	A	X	F2f	0	4	3.5	B	F2f	0	5	4.5	rR2(3.5)
