2.042104604290438488e+02	2.042760232791500528e+02	2.240039410911558582e-26
2.042106267202860579e+02	2.042761896010120211e+02	4.468221091859610426e-26
2.042108633505067701e+02	2.042764262748043222e+02	3.658727363200376843e-26
2.042109867112539519e+02	2.042765496582664468e+02	6.607126969792537815e-26
2.042111484108398258e+02	2.042767113876268184e+02	3.074543644560172065e-28
2.042112337637949508e+02	2.042767967562984381e+02	7.341216668115549515e-28
2.042123363579547970e+02	2.042778995534856392e+02	1.002505004889418604e-26
2.042127822187054278e+02	2.042783454963360725e+02	1.825742066556828314e-26
2.042128329265866284e+02	2.042783962135545721e+02	7.263216795364734461e-26
2.042131052932122657e+02	2.042786686303334420e+02	1.201138496404310745e-28
2.042131499932698659e+02	2.042787133386220546e+02	9.056904690122582045e-26
2.042133590421162239e+02	2.042789224259625200e+02	1.393364247664184656e-27
2.042162571449752591e+02	2.042818210624862445e+02	7.703875036098675649e-27
2.042167459563941350e+02	2.042823099639180100e+02	1.437790979775084215e-26
2.042170770752529165e+02	2.042826411437514764e+02	9.210117281096442947e-26
2.042171070537459059e+02	2.042826711277649565e+02	7.607305883423720711e-29
2.042173512212845594e+02	2.042829153402666122e+02	1.003895351161931868e-25
2.042175222682530205e+02	2.042830864187330633e+02	2.281572700650324193e-27
2.042233575256162794e+02	2.042889227506892098e+02	1.056420770293145938e-25
2.042235887520562869e+02	2.042891540197123277e+02	1.027273069325041141e-25
2.042237217966865614e+02	2.042892870888443611e+02	3.804705158384075601e-27
2.042316729687366035e+02	2.042972397252709698e+02	1.020300150850415298e-25
2.042318612740748449e+02	2.042974280652913137e+02	7.943157028209236484e-26
2.042319563136322245e+02	2.042975231223531125e+02	5.673673032011626762e-27
2.042420224271866118e+02	2.043075910900011820e+02	7.583735193369755204e-26
2.042421678073456519e+02	2.043077364969396399e+02	4.708096907806348599e-26
2.042422248368229134e+02	2.043077935369219347e+02	9.416183300119463355e-27
2.042544052549187086e+02	2.043199761988521459e+02	4.699499099046829163e-26
2.042545267153735438e+02	2.043200976816836487e+02	2.381976580331503634e-26
2.042852295916805190e+02	2.043508062154234892e+02	2.453847496042875030e-26
2.042852866451995055e+02	2.043508632794572861e+02	4.907689510283518696e-26
2.043036309444927952e+02	2.043692109599336391e+02	9.389944187845405933e-27
2.043037260508339727e+02	2.043693060838065776e+02	8.450934035063895053e-26
2.043037524634779345e+02	2.043693325013194055e+02	4.759364064520438941e-26
2.043240663630724896e+02	2.043896501459964270e+02	5.408259678635019767e-27
2.043241995386030680e+02	2.043897833460823108e+02	1.081649116095069402e-25
2.043242689352984485e+02	2.043898527555733438e+02	8.460963561132394879e-26
2.043465368542476597e+02	2.044121247808979547e+02	3.770401260968832394e-27
2.043467081176111719e+02	2.044122960758480190e+02	1.319636017975848509e-25
2.043468205178353969e+02	2.044124084968024988e+02	1.132185748439496539e-25
2.043710437571154444e+02	2.044366362042817400e+02	2.394024674439594084e-27
2.043712531292354129e+02	2.044368456150279201e+02	1.292768027300730362e-25
2.043714085550391815e+02	2.044370010695056408e+02	1.327802300506386682e-25
2.043975887434742731e+02	2.044631860885806418e+02	1.411942999624582248e-27
2.043978362475576489e+02	2.044634336383393816e+02	1.087190844522112932e-25
2.043980347235693102e+02	2.044636321509786967e+02	1.227703316218136343e-25
2.044261738183360535e+02	2.044917764395292465e+02	8.036609479906372276e-28
2.044264594798781900e+02	2.044920621538063585e+02	8.358027147929533282e-26
2.044267010333088308e+02	2.044923037518294393e+02	1.068419364323060858e-25
2.044568013205210093e+02	2.045224095967591325e+02	3.736758946792428583e-28
2.044571251673111760e+02	2.045227335033551128e+02	5.044592621168897533e-26
2.044574098279601913e+02	2.045230182165734618e+02	7.598165784341109577e-26
2.044894739233344012e+02	2.045550882344750505e+02	1.465684525182706582e-28
2.044898359854618093e+02	2.045554503634913317e+02	2.491646048669132467e-26
2.044901637857236665e+02	2.045557782243126326e+02	4.128030088481035902e-26
2.045241946353248466e+02	2.045898153622140967e+02	5.271985878901709708e-29
2.045245949451854699e+02	2.045902157460598687e+02	1.101836423455643166e-26
2.045249659200573547e+02	2.045905867894955179e+02	2.029511379363776608e-26
2.112187800151665158e+02	2.112856819576692544e+02	2.219070482991381290e-25
2.112192184486745532e+02	2.112861204776888258e+02	4.778769252879784548e-25
2.112193121068189612e+02	2.112862141543138819e+02	4.026345263981249301e-25
2.112196577234633992e+02	2.112865598391555864e+02	2.648894022444561878e-27
2.112196988126198391e+02	2.112866009364197737e+02	7.713945359877565476e-25
2.112200037695401988e+02	2.112869059535146050e+02	6.482269593347455355e-27
2.112202567379211473e+02	2.112871589718115786e+02	1.728764904993476015e-25
2.112208405674606979e+02	2.112877429165537535e+02	3.311946875725756042e-25
2.112212268505501527e+02	2.112881292758657139e+02	1.752340026996548971e-27
2.112215696209885323e+02	2.112884721139408271e+02	9.234863768103783039e-25
2.112219982645836751e+02	2.112889008421177266e+02	1.341147896350332049e-24
2.112222625662834616e+02	2.112891651959707247e+02	1.490156871632270532e-26
2.112258314144633573e+02	2.112927347483837650e+02	1.489711255083608214e-24
2.112262083422480430e+02	2.112931117505479790e+02	1.808351241940969506e-24
2.112264319910173924e+02	2.112933354434503315e+02	2.782067052403140006e-26
2.112320020108974461e+02	2.112989065624967111e+02	2.178255430812624127e-24
2.112323272245992030e+02	2.112992318403764500e+02	2.366266179316723205e-24
2.112325102205194582e+02	2.112994148724093293e+02	5.377859046562838162e-26
2.112400798912338757e+02	2.113069860369796800e+02	2.518349754885666324e-24
2.112403533897723662e+02	2.113072595894941514e+02	2.446008949231452833e-24
2.112404957307184361e+02	2.113074019585318126e+02	9.059267989676719231e-26
2.112500638353275804e+02	2.113169719515211114e+02	2.340933548700477267e-24
2.112502856148180399e+02	2.113171937747841298e+02	1.808458980426363587e-24
2.112503872964612128e+02	2.113172954764962128e+02	1.291753927832253299e-25
2.112619529217808179e+02	2.113288633846329674e+02	1.330983597591929024e-24
2.112621229755363288e+02	2.113290334719551993e+02	8.117943903259347019e-25
2.112621839913459496e+02	2.113290944998086900e+02	1.623586905205505340e-25
2.112757465278448308e+02	2.113426597135526777e+02	5.920317527385276146e-25
2.112758851876229187e+02	2.113427984007037139e+02	3.007123846976027120e-25
2.113090000664850265e+02	2.113759198176914254e+02	1.922016809557369818e-25
2.113090611093675761e+02	2.113759808726277072e+02	3.844029177794109581e-25
2.113284139868720217e+02	2.113953375719356416e+02	1.182883713723929744e-25
2.113285157437188388e+02	2.113954393488789947e+02	1.064593292143037179e-24
2.113285527157698596e+02	2.113954763282318083e+02	6.008255139961276287e-25
2.113497328845241441e+02	2.114166606803349282e+02	9.491243187973200407e-26
2.113498753728731003e+02	2.114168031968295622e+02	1.898243519146833795e-24
2.113499641460940950e+02	2.114168919875858421e+02	1.458802443097380396e-24
